event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-07-01T10:35:56	POINT(20.6443 -935.788)	POLYGON((-73.5 -942.9,100.5 -942.9,100.5 -925.5,-73.5 -925.5,-73.5 -942.9))	POLYGON((-73.5 -938.7,-71.7 -938.1,54.9 -925.5,101.7 -936.9,-73.5 -938.7))	POINT(6.9610455 -79.602338)	POLYGON((-54.297639 -84.50841,62.269863 -83.123174,26.254149 -76.073635,-18.594344 -75.867505,-54.297639 -84.50841))	POLYGON((-33.956484 -81.983407,-30.805071 -81.467261,13.684412 -75.770454,47.566876 -81.602041,-33.956484 -81.983407))	SPoCA_v1.0_CH_0000005087
CH	2012-07-01T10:35:56	POINT(-231.319 459.974)	POLYGON((-374.7 379.5,-86.7 379.5,-86.7 543.9,-374.7 543.9,-374.7 379.5))	POLYGON((-374.7 518.1,-374.1 518.7,-347.7 543.9,-288.9 501.3,-249.3 504.9,-164.1 451.5,-89.1 435.9,-87.9 402.3,-135.3 380.1,-189.3 420.3,-331.5 468.3,-374.7 518.1))	POINT(-16.721316 31.890146)	POLYGON((-26.190416 26.281059,-5.872958 26.551926,-6.67247 37.991522,-30.003517 37.647456,-26.190416 26.281059))	POLYGON((-29.207077 35.775297,-29.173635 35.819571,-27.666345 37.700769,-21.7936 34.717981,-18.75711 35.025611,-11.708687 31.363392,-6.257695 30.334625,-6.036992 28.066621,-9.190157 26.570508,-13.23956 29.218606,-24.483807 32.338373,-29.207077 35.775297))	SPoCA_v1.0_CH_0000005115
CH	2012-07-01T10:35:56	POINT(269.113 105.609)	POLYGON((-78.9 -279.3,581.7 -279.3,581.7 408.9,-78.9 408.9,-78.9 -279.3))	POLYGON((-78.9 254.1,-78.3 254.7,-25.5 405.9,14.7 408.9,27.9 385.5,110.1 349.5,179.1 367.5,217.5 325.5,228.9 266.7,321.3 233.7,350.1 187.5,451.5 141.3,489.3 98.1,497.1 29.1,520.5 -14.1,581.7 -47.7,566.7 -69.3,511.5 -77.7,507.3 -114.3,452.7 -182.7,422.1 -279.3,365.7 -200.1,383.1 -170.7,374.1 -138.3,292.5 -20.7,254.1 -24.3,252.9 -63.3,224.1 -53.1,201.3 -65.1,185.1 -48.3,182.7 -21.3,153.9 8.7,157.5 61.5,142.5 136.5,117.9 162.3,120.3 207.3,33.3 251.1,-51.3 239.7,-78.9 254.1))	POINT(16.724927 9.2248372)	POLYGON((-4.928302 -14.208678,39.494161 -14.897341,44.003206 27.745521,-5.439739 28.511728,-4.928302 -14.208678))	POLYGON((-5.037809 18.494378,-5.000512 18.532219,-1.752536 28.321669,1.012116 28.523739,1.89376 26.96202,7.342907 24.576088,12.114818 25.714074,14.440186 22.955906,14.825395 19.203971,20.7806 17.04324,22.406335 14.145582,29.074641 11.160955,31.493395 8.463145,31.763047 4.269091,33.361093 1.609692,37.915209 -0.562758,36.791131 -1.837866,32.724128 -2.227557,32.505055 -4.448627,28.908534 -8.545673,27.41998 -14.542009,23.044995 -9.485392,24.088586 -7.693062,23.385161 -5.690881,17.990317 1.55237,15.561483 1.370708,15.48409 -0.989661,13.681717 -0.348084,12.268392 -1.05878,11.265357 -0.030374,11.121754 1.604988,9.364337 3.435298,9.633165 6.628478,8.818941 11.196855,7.330734 12.787523,7.573738 15.561308,2.121722 18.315077,-3.25635 17.598448,-5.037809 18.494378))	SPoCA_v1.0_CH_0000005062
CH	2012-07-01T10:35:56	POINT(-482.799 616.568)	POLYGON((-530.7 539.7,-423.3 539.7,-423.3 707.7,-530.7 707.7,-530.7 539.7))	POLYGON((-530.7 647.1,-530.1 647.7,-519.3 678.9,-483.9 706.5,-476.7 601.5,-456.3 591.3,-428.7 606.3,-436.5 539.7,-495.3 573.3,-530.7 647.1))	POINT(-44.125976 42.83962)	POLYGON((-44.570954 36.918673,-34.183889 37.231463,-44.865562 50.601402,-60.929212 50.008141,-44.570954 36.918673))	POLYGON((-52.607219 45.037567,-52.589035 45.088317,-54.687334 47.674074,-53.123367 50.203009,-42.455601 41.696849,-39.717722 40.983366,-37.730033 42.218665,-35.390459 37.19881,-42.738715 39.502207,-52.607219 45.037567))	SPoCA_v1.0_CH_0000005108
CH	2012-07-01T10:35:56	POINT(273.441 502.098)	POLYGON((181.5 399.9,387.3 399.9,387.3 599.1,181.5 599.1,181.5 399.9))	POLYGON((181.5 527.7,182.1 528.3,224.7 599.1,270.9 587.7,311.7 557.7,324.9 484.5,357.9 472.5,384.9 413.1,323.1 442.5,260.1 400.5,244.5 417.9,240.3 484.5,181.5 527.7))	POINT(20.592534 34.795677)	POLYGON((12.518317 27.855762,27.492925 27.60858,33.290768 41.772328,14.98251 42.120863,12.518317 27.855762))	POLYGON((13.840798 36.740033,13.89549 36.783239,18.652457 42.071355,22.332083 41.123103,24.992311 38.786236,24.296818 33.478395,26.66088 32.586742,27.553692 28.492776,23.351484 30.576879,18.093045 27.824745,17.170567 29.006839,17.738439 33.59054,13.840798 36.740033))	SPoCA_v1.0_CH_0000005109
CH	2012-07-01T10:35:56	POINT(30.4998 642.075)	POLYGON((-63.9 565.5,152.1 565.5,152.1 714.9,-63.9 714.9,-63.9 565.5))	POLYGON((-63.9 639.9,-63.3 640.5,-42.9 673.5,-42.3 713.7,-4.5 711.3,10.5 684.9,61.5 688.5,69.9 667.5,101.1 661.5,107.1 617.7,151.5 567.9,101.7 590.7,65.1 586.5,20.1 626.1,-45.3 609.9,-63.9 639.9))	POINT(2.6429541 45.664752)	POLYGON((-5.026582 39.615744,12.029878 39.567075,15.117102 51.938839,-6.300148 52.012992,-5.026582 39.615744))	POLYGON((-5.525256 45.47581,-5.478074 45.52548,-3.908922 48.316835,-4.1562 51.91056,-0.439654 51.695509,0.975357 49.317313,5.758098 49.622472,6.312072 47.79053,9.057235 47.261821,8.997201 43.652272,12.013859 39.748946,8.250995 41.528789,5.245576 41.219939,1.702052 44.360076,-3.755397 43.057455,-5.525256 45.47581))	SPoCA_v1.0_CH_0000005116
CH	2012-07-01T10:35:56	POINT(-212.058 651.771)	POLYGON((-262.5 594.9,-162.3 594.9,-162.3 704.7,-262.5 704.7,-262.5 594.9))	POLYGON((-262.5 617.1,-261.9 617.7,-203.7 659.1,-242.1 698.1,-233.7 704.7,-202.5 688.5,-162.3 694.5,-177.9 633.3,-228.3 623.1,-236.7 594.9,-262.5 617.1))	POINT(-18.938736 46.331271)	POLYGON((-21.804167 41.691992,-13.299877 41.811621,-15.816375 50.99217,-26.060887 50.825548,-21.804167 41.691992))	POLYGON((-22.457495 43.43511,-22.422436 43.483792,-18.384804 46.956686,-23.605872 50.274476,-23.052896 50.882582,-19.238448 49.489587,-15.503151 50.074874,-15.376317 44.851817,-19.582775 43.965241,-19.578912 41.728723,-22.457495 43.43511))	SPoCA_v1.0_CH_0000005117
CH	2012-07-01T14:35:56	POINT(-463.674 625.229)	POLYGON((-512.7 548.7,-401.7 548.7,-401.7 716.7,-512.7 716.7,-512.7 548.7))	POLYGON((-512.7 651.3,-512.1 651.9,-465.9 716.1,-455.1 614.1,-439.5 600.9,-409.5 608.1,-409.5 549.3,-473.7 581.1,-512.7 651.3))	POINT(-42.611933 43.600096)	POLYGON((-43.199858 37.645684,-32.573938 37.956683,-43.050679 51.506436,-59.393191 50.914699,-43.199858 37.645684))	POLYGON((-50.659744 45.472835,-50.641322 45.523876,-51.80219 51.151375,-40.94531 42.757405,-38.542472 41.783871,-35.905349 42.427722,-33.301804 37.982535,-40.948267 40.170795,-50.659744 45.472835))	SPoCA_v1.0_CH_0000005108
CH	2012-07-01T14:35:56	POINT(250.059 146.75)	POLYGON((-353.7 -239.1,648.3 -239.1,648.3 549.9,-353.7 549.9,-353.7 -239.1))	POLYGON((-353.7 524.1,-353.1 524.7,-320.1 549.9,-269.7 512.1,-233.1 521.1,-196.5 474.9,-44.7 437.1,-31.5 396.9,47.7 409.5,62.1 384.9,135.3 347.7,222.9 361.5,264.9 266.7,329.7 251.7,366.9 191.7,399.9 188.1,472.5 140.1,515.7 87.9,533.1 17.1,561.9 -5.1,620.1 -9.9,648.3 -47.1,535.5 -84.3,527.7 -127.5,474.3 -180.3,476.1 -219.9,461.1 -237.9,412.5 -232.5,393.3 -206.1,413.1 -136.5,347.1 -88.5,325.5 -15.3,299.1 -11.7,237.3 -50.1,235.5 -20.1,185.1 36.9,186.9 70.5,125.1 112.5,153.9 141.9,144.3 212.7,70.5 252.3,-51.3 248.1,-12.3 317.7,-15.3 384.3,-60.9 380.7,-213.9 447.3,-252.9 441.3,-331.5 491.7,-353.7 524.1))	POINT(15.641175 11.768866)	POLYGON((-22.434047 -11.882609,44.57711 -12.53237,59.3566 37.13169,-28.374387 38.147405,-22.434047 -11.882609))	POLYGON((-27.611213 36.26371,-27.577455 36.308173,-25.494072 38.209394,-20.491946 35.532717,-17.771436 36.226386,-14.322345 32.978622,-3.138286 30.447133,-2.153317 27.737765,3.287578 28.578251,4.217196 26.934589,9.028422 24.465374,15.088888 25.304286,17.223785 19.18884,21.491949 18.17463,23.573787 14.399047,25.811374 14.129638,30.558352 11.066175,33.348415 7.807597,34.337839 3.485673,36.433834 2.07884,40.949569 1.641986,43.240193 -0.692251,34.485053 -2.664178,34.036457 -5.283156,30.420655 -8.421377,30.798794 -10.88472,29.855165 -11.982444,26.397265 -11.557767,24.930803 -9.881186,25.993832 -5.621478,21.518157 -2.60137,20.107112 1.860678,18.416773 2.107346,14.504782 -0.159026,14.398361 1.658028,11.311454 5.141224,11.467484 7.174944,7.698807 9.758992,9.542496 11.539299,9.112105 15.90329,4.497847 18.40189,-3.26639 18.142611,-0.805577 22.56069,-1.037826 26.901945,-4.125396 26.656941,-15.287616 31.052083,-18.076805 30.601807,-24.983308 33.990923,-27.611213 36.26371))	SPoCA_v1.0_CH_0000005062
CH	2012-07-01T14:35:56	POINT(-31.069 651.809)	POLYGON((-243.3 556.5,195.3 556.5,195.3 729.3,-243.3 729.3,-243.3 556.5))	POLYGON((-243.3 612.9,-242.7 613.5,-214.5 703.5,-172.5 697.5,-90.9 716.7,-97.5 681.9,-47.7 660.3,-7.5 693.9,22.5 672.3,59.7 683.1,81.9 700.5,63.3 725.1,104.7 729.3,124.5 711.3,114.9 681.9,135.9 651.9,132.9 626.1,195.3 557.1,171.3 556.5,51.9 639.3,-18.3 611.7,-45.3 650.7,-87.9 648.9,-120.9 671.7,-190.5 623.1,-222.3 571.5,-243.3 612.9))	POINT(-2.733178 46.49274)	POLYGON((-19.261114 38.815251,15.365741 38.870116,20.183761 53.242884,-25.400934 53.15081,-19.261114 38.815251))	POLYGON((-20.632518 43.148177,-20.596418 43.196588,-21.03593 50.825195,-16.602462 50.347998,-9.015552 52.182253,-9.043521 49.039863,-4.254644 47.203927,-0.708528 50.134415,2.045723 48.236005,5.536966 49.165576,7.855484 50.703395,6.38156 52.987217,10.687237 53.357637,12.246464 51.654576,10.672263 49.027044,12.029239 46.445115,11.320208 44.327743,15.375728 38.914991,13.443367 38.892737,4.48311 45.448948,-1.520304 43.223614,-3.979752 46.396551,-7.71584 46.228584,-11.037501 48.137078,-16.25819 44.030464,-17.844623 39.969553,-20.632518 43.148177))	SPoCA_v1.0_CH_0000005116
CH	2012-07-01T14:35:56	POINT(21.3287 -934.733)	POLYGON((-64.5 -942.9,98.1 -942.9,98.1 -924.3,-64.5 -924.3,-64.5 -942.9))	POLYGON((-64.5 -938.7,-62.7 -938.1,35.1 -924.3,98.1 -937.5,-64.5 -938.7))	POINT(6.8576406 -79.090756)	POLYGON((-50.527515 -84.927896,61.560003 -83.241609,24.771299 -75.640019,-15.746467 -75.419113,-50.527515 -84.927896))	POLYGON((-28.362628 -81.726898,-25.936048 -81.261758,8.430045 -75.309884,48.137472 -81.974291,-28.362628 -81.726898))	SPoCA_v1.0_CH_0000005087
CH	2012-07-01T14:35:56	POINT(295.043 506.076)	POLYGON((195.9 425.1,406.5 425.1,406.5 614.7,195.9 614.7,195.9 425.1))	POLYGON((195.9 556.5,215.1 557.1,249.9 579.3,264.3 614.7,276.3 564.9,331.5 556.5,332.1 530.7,405.3 425.1,351.9 451.5,292.5 427.5,273.3 444.9,268.5 486.9,215.1 521.1,195.9 556.5))	POINT(22.382102 35.066515)	POLYGON((13.756692 29.555543,29.490385 29.275189,35.951321 42.951765,16.538469 43.352783,13.756692 29.555543))	POLYGON((15.413994 38.869506,16.974745 38.893913,20.32588 40.527267,22.550594 43.258677,22.195211 39.39856,26.658811 38.678551,25.980967 36.780842,29.395389 29.277456,25.746812 31.164421,20.813585 29.616823,19.640015 30.824182,19.940896 33.743453,16.362594 36.246086,15.413994 38.869506))	SPoCA_v1.0_CH_0000005109
CH	2012-07-01T18:35:56	POINT(19.864 -936.252)	POLYGON((-56.7 -942.9,96.3 -942.9,96.3 -927.9,-56.7 -927.9,-56.7 -942.9))	POLYGON((-56.7 -939.3,-56.1 -938.7,-9.3 -927.9,96.3 -937.5,-56.7 -939.3))	POINT(6.8222017 -79.794573)	POLYGON((-46.708177 -85.269744,60.976917 -83.327608,26.631714 -76.844424,-14.95673 -76.542801,-46.708177 -85.269744))	POLYGON((-25.587959 -82.002464,-23.841093 -81.541995,-2.401668 -76.403416,46.05286 -81.849821,-25.587959 -82.002464))	SPoCA_v1.0_CH_0000005087
