event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2013-03-01T07:07:00	POINT(357.435 639.989)	POLYGON((285.549 558.118,436.311 558.118,436.311 717.866,285.549 717.866,285.549 558.118))	POLYGON((420.34 568.1,423.33 569.1,426.33 571.1,426.33 574.09,426.33 577.09,424.33 579.09,421.33 579.09,418.34 579.09,415.34 581.08,412.35 583.08,409.35 586.07,408.35 589.07,406.36 592.06,406.36 595.06,404.36 597.06,401.37 598.06,398.37 597.06,395.38 598.06,392.38 601.05,390.38 604.05,389.38 607.04,388.39 610.04,385.39 612.03,382.4 614.03,379.4 616.03,379.4 619.02,378.4 622.02,375.41 625.01,374.41 628.01,372.41 631,371.41 634,369.42 636.99,367.42 638.99,364.42 638.99,361.43 639.99,358.43 639.99,348.45 647.98,349.45 650.97,348.45 653.97,346.45 655.96,343.46 657.96,341.46 660.96,340.46 663.95,339.46 666.95,337.47 669.94,335.47 672.94,332.47 673.94,331.48 676.93,328.48 679.93,326.48 682.92,324.49 685.92,321.49 687.91,318.5 690.91,316.5 693.9,313.5 696.9,312.51 699.89,309.51 702.89,306.52 703.89,303.52 705.88,300.53 704.89,297.53 705.88,295.53 706.88,297.53 704.89,300.53 701.89,300.53 698.9,300.53 695.9,301.52 692.91,302.52 689.91,302.52 686.91,301.52 683.92,298.53 682.92,298.53 679.93,300.53 677.93,303.52 676.93,306.52 675.93,307.51 677.93,307.51 680.92,308.51 683.92,309.51 686.91,312.51 688.91,315.5 687.91,317.5 684.92,320.49 682.92,322.49 679.93,323.49 676.93,325.49 673.94,326.48 670.94,329.48 667.94,332.47 665.95,332.47 662.95,334.47 659.96,336.47 656.96,338.47 653.97,341.46 652.97,344.46 650.97,346.45 647.98,347.45 644.98,358.43 636.99,358.43 634,359.43 631,359.43 628.01,360.43 625.01,362.43 622.02,365.42 619.02,368.42 617.03,371.41 614.03,374.41 611.03,377.4 609.04,378.4 606.04,381.4 606.04,384.39 604.05,385.39 601.05,388.39 599.05,390.38 596.06,393.38 593.06,395.38 590.07,398.37 588.07,401.37 585.08,404.36 585.08,407.36 583.08,410.35 580.08,411.35 577.09,414.35 578.09,416.34 575.09,414.35 572.1,417.34 570.1,420.34 568.1))	POINT(26.662469 34.863053)	POLYGON((19.505584 28.298166,30.907309 28.968392,37.360236 42.166717,22.990588 41.12497,19.505584 28.298166))	POLYGON((29.869355 29.622484,30.13438 29.713976,30.427047 29.880929,30.503863 30.105914,30.582134 30.332384,30.471735 30.472271,30.227505 30.455159,29.984845 30.43828,29.793163 30.572209,29.602693 30.707321,29.437105 30.9181,29.434149 31.141404,29.351154 31.359185,29.431006 31.589517,29.321543 31.732345,29.104556 31.792842,28.834125 31.699321,28.617999 31.760089,28.453357 31.974594,28.370297 32.196018,28.368724 32.422822,28.368987 32.651247,28.178172 32.790513,27.988505 32.931014,27.798077 33.071871,27.879761 33.307109,27.880932 33.538612,27.718957 33.759449,27.721257 33.992628,27.641474 34.220472,27.645186 34.45539,27.567235 34.685014,27.459742 34.835487,27.210869 34.819353,26.992294 34.884163,26.744522 34.868344,26.149007 35.464449,26.31836 35.713805,26.323504 35.954602,26.215878 36.107867,26.025987 36.257227,25.948557 36.495066,25.955097 36.738291,25.962875 36.983386,25.887694 37.223505,25.812429 37.465456,25.590002 37.534112,25.600131 37.781929,25.440591 38.021158,25.365985 38.265881,25.293023 38.51265,25.101114 38.668181,24.942798 38.911652,24.869246 39.160595,24.710337 39.406399,24.724799 39.663019,24.566349 39.9113,24.341072 39.984028,24.14818 40.144534,23.856756 40.041777,23.63067 40.114209,23.491065 40.192737,23.59836 40.026733,23.758783 39.777471,23.662989 39.51543,23.568671 39.253838,23.560178 38.999262,23.553205 38.745093,23.463234 38.487308,23.29168 38.22688,23.013828 38.127618,22.929356 37.873725,23.038875 37.713794,23.258145 37.64329,23.478302 37.573051,23.617522 37.746623,23.704297 38.000098,23.876883 38.260495,24.051657 38.521377,24.367752 38.708316,24.590336 38.637347,24.666065 38.390781,24.856879 38.2349,24.932921 37.990212,24.924837 37.740692,25.001955 37.498201,24.994627 37.25083,25.15597 37.014688,25.346487 36.863707,25.257979 36.614072,25.337023 36.37643,25.416156 36.138949,25.495954 35.903273,25.714358 35.836423,25.904993 35.688008,25.983945 35.454172,25.981592 35.215413,26.659771 34.626647,26.5767 34.386734,26.576243 34.152093,26.495547 33.914018,26.496867 33.681138,26.580011 33.45498,26.743168 33.233903,26.933552 33.092912,27.096825 32.873221,27.261037 32.654395,27.450666 32.514875,27.453978 32.286981,27.695676 32.302629,27.885426 32.164075,27.888774 31.937379,28.079107 31.798964,28.162958 31.57949,28.328033 31.365335,28.413271 31.147355,28.603001 31.010749,28.768828 30.799311,29.009051 30.815442,29.199935 30.679855,29.364881 30.468876,29.370391 30.248446,29.636824 30.340429,29.721546 30.125109,29.487593 29.889344,29.678003 29.755717,29.869355 29.622484))		14135272400	cm	-46.1588	3	1	1	0
FI	2013-03-01T07:07:00	POINT(-734.839 294.535)	POLYGON((-751.81265 263.58335,-691.90735 263.58335,-691.90735 337.46665,-751.81265 337.46665,-751.81265 263.58335))	POLYGON((-703.89 273.57,-702.89 275.56,-702.89 278.56,-703.89 281.56,-706.88 282.55,-709.88 284.55,-712.87 285.55,-715.87 286.55,-718.86 287.55,-721.86 288.54,-724.85 291.54,-727.85 290.54,-730.85 292.54,-732.84 295.53,-734.84 298.53,-735.84 301.52,-736.84 304.52,-739.83 306.52,-739.83 309.51,-736.84 311.51,-733.84 310.51,-730.85 309.51,-728.85 306.52,-726.85 303.52,-725.85 306.52,-723.86 309.51,-720.86 309.51,-717.87 307.51,-714.87 309.51,-711.88 310.51,-708.88 310.51,-707.88 313.5,-708.88 315.5,-711.88 314.5,-714.87 315.5,-717.87 317.5,-720.86 320.49,-721.86 323.49,-723.86 326.48,-726.85 326.48,-728.85 325.49,-731.84 323.49,-733.84 320.49,-736.84 317.5,-738.83 314.5,-739.83 312.51,-739.83 309.51,-741.83 306.52,-741.83 303.52,-740.83 300.53,-740.83 297.53,-739.83 294.53,-740.83 291.54,-740.83 288.54,-739.83 285.55,-740.83 282.55,-740.83 279.56,-738.83 276.56,-735.84 275.56,-732.84 276.56,-729.85 276.56,-726.85 276.56,-723.86 276.56,-720.86 274.57,-718.86 277.56,-715.87 277.56,-712.87 275.56,-709.88 276.56,-706.88 277.56,-703.89 274.57,-703.89 273.57))	POINT(-51.059476 13.203274)	POLYGON((-52.218856 11.402695,-46.528792 10.840925,-47.735428 15.56854,-53.793476 16.184818,-52.218856 11.402695))	POLYGON((-47.750768 11.574092,-47.687601 11.69109,-47.73159 11.881052,-47.868817 12.080215,-48.161352 12.169983,-48.472919 12.324449,-48.770278 12.415657,-49.070858 12.507342,-49.372832 12.599331,-49.677977 12.691168,-50.019909 12.911917,-50.29512 12.87728,-50.626244 13.035121,-50.878893 13.246966,-51.135756 13.460177,-51.294636 13.663069,-51.455597 13.867049,-51.800804 14.027596,-51.863421 14.221313,-51.599958 14.319625,-51.274523 14.223615,-50.953023 14.128192,-50.69345 13.914614,-50.436772 13.701036,-50.395962 13.884563,-50.257993 14.057875,-49.963164 14.02826,-49.633271 13.870035,-49.380442 13.97009,-49.111146 14.006016,-48.823813 13.977627,-48.784074 14.161143,-48.917604 14.29981,-49.186884 14.263705,-49.495623 14.357168,-49.827908 14.515976,-50.183185 14.73964,-50.345147 14.944821,-50.608884 15.159956,-50.909533 15.190504,-51.089918 15.146469,-51.349421 15.04695,-51.487217 14.872184,-51.728623 14.708924,-51.86759 14.534759,-51.9274 14.416018,-51.863421 14.221313,-52.005805 14.048699,-51.943534 13.854582,-51.78056 13.650961,-51.720834 13.457546,-51.560965 13.254093,-51.604867 13.072328,-51.548411 12.87987,-51.39274 12.678115,-51.438854 12.496517,-51.385722 12.305611,-51.134244 12.094128,-50.821393 12.000526,-50.543243 12.034412,-50.25129 12.005093,-49.960332 11.975994,-49.672259 11.947307,-49.353912 11.792568,-49.210393 11.963487,-48.92702 11.935572,-48.613988 11.781056,-48.349501 11.817134,-48.085488 11.853373,-47.76521 11.637329,-47.750768 11.574092))		6027213800	cm	-68.2256	2	1	1	0
FI	2013-03-01T07:07:00	POINT(-761.797 24.9606)	POLYGON((-788.75435 -1.9968,-739.83165 -1.9968,-739.83165 52.9164,-788.75435 52.9164,-788.75435 -1.9968))	POLYGON((-759.8 7.99,-756.8 10.98,-753.81 12.98,-750.81 14.98,-749.82 17.97,-749.82 20.97,-750.81 23.96,-752.81 26.96,-752.81 29.95,-755.81 31.95,-756.8 34.94,-756.8 37.94,-754.81 40.94,-756.8 41.93,-759.8 41.93,-762.79 42.93,-763.79 40.94,-765.79 37.94,-764.79 34.94,-765.79 31.95,-765.79 28.95,-768.79 26.96,-771.78 23.96,-774.78 23.96,-777.77 24.96,-776.77 21.97,-776.77 18.97,-773.78 15.97,-771.78 15.97,-768.79 17.97,-765.79 15.97,-763.79 14.98,-761.8 11.98,-759.8 8.99,-759.8 7.99))	POINT(-51.808063 -2.9987178)	POLYGON((-54.596642 -4.316798,-49.889323 -4.785298,-49.678183 -1.547865,-54.383706 -1.077844,-54.596642 -4.316798))	POLYGON((-51.695381 -4.016745,-51.395824 -3.868952,-51.104439 -3.778967,-50.814186 -3.688768,-50.708354 -3.52175,-50.695432 -3.34505,-50.775487 -3.159846,-50.950849 -2.964672,-50.939979 -2.78832,-51.214907 -2.642604,-51.298572 -2.45689,-51.289489 -2.279711,-51.093534 -2.120938,-51.278479 -2.043924,-51.5627 -2.015808,-51.845227 -1.928359,-51.946133 -2.036478,-52.146562 -2.194603,-52.059445 -2.381404,-52.165288 -2.548333,-52.175733 -2.725355,-52.472746 -2.813761,-52.775028 -2.961466,-53.068617 -2.93188,-53.359285 -2.843108,-53.272609 -3.029366,-53.285477 -3.206123,-53.005089 -3.412483,-52.809555 -3.432171,-52.509747 -3.343575,-52.229106 -3.490295,-52.041608 -3.567713,-51.865675 -3.763178,-51.690199 -3.957936,-51.695381 -4.016745))		2798351620	cm	-87.5568	2	1	1	0
FI	2013-03-01T07:07:00	POINT(165.738 -88.8596)	POLYGON((150.7618 -127.7981,184.7082 -127.7981,184.7082 -47.9243,150.7618 -47.9243,150.7618 -127.7981))	POLYGON((171.73 -117.81,173.73 -115.82,171.73 -112.82,170.73 -109.83,171.73 -106.83,173.73 -103.84,173.73 -100.84,170.73 -98.84,169.73 -95.85,168.73 -92.85,168.73 -89.86,169.73 -86.86,169.73 -83.87,170.73 -80.87,170.73 -77.88,170.73 -74.88,169.73 -71.89,169.73 -68.89,168.73 -65.9,167.74 -62.9,165.74 -59.91,164.74 -57.91,162.74 -60.9,162.74 -63.9,160.75 -66.89,161.74 -69.89,161.74 -72.88,161.74 -75.88,160.75 -78.88,160.75 -81.87,161.74 -84.87,162.74 -87.86,162.74 -90.86,161.74 -93.85,162.74 -96.85,165.74 -99.84,166.74 -102.84,163.74 -105.83,164.74 -107.83,166.74 -110.82,168.73 -113.82,171.73 -116.82,171.73 -117.81))	POINT(10.050048 -12.356747)	POLYGON((9.224253 -14.683532,11.324041 -14.637801,11.119564 -9.913311,9.057753 -9.958011,9.224253 -14.683532))	POLYGON((10.491519 -14.063472,10.609475 -13.94266,10.47792 -13.767518,10.408326 -13.591636,10.462023 -13.412486,10.577306 -13.232601,10.569545 -13.05494,10.380112 -12.940639,10.311329 -12.76501,10.242732 -12.588832,10.235634 -12.41195,10.289859 -12.233185,10.282941 -12.056403,10.337274 -11.877726,10.330537 -11.701033,10.323889 -11.523791,10.256325 -11.348523,10.249934 -11.17136,10.182712 -10.996159,10.11627 -10.820378,9.988573 -10.646533,9.923861 -10.52981,9.807979 -10.708835,9.813828 -10.88591,9.698584 -11.064963,9.76488 -11.240851,9.770982 -11.417445,9.777209 -11.594667,9.723109 -11.773194,9.729482 -11.949912,9.796493 -12.126002,9.864291 -12.301526,9.871085 -12.478975,9.816704 -12.657165,9.884974 -12.833426,10.076172 -13.006522,10.14497 -13.182851,9.968057 -13.363918,10.034528 -13.481118,10.165221 -13.655692,10.295669 -13.830895,10.488795 -14.004742,10.491519 -14.063472))		4448657900	cm	-82.4366	0	0	0	0
FI	2013-03-01T07:07:00	POINT(153.757 -174.724)	POLYGON((139.77885 -200.683,168.73315 -200.683,168.73315 -148.765,139.77885 -148.765,139.77885 -200.683))	POLYGON((150.76 -190.7,153.76 -188.7,155.75 -185.71,157.75 -182.71,157.75 -179.72,157.75 -176.72,155.75 -173.73,155.75 -170.73,154.76 -167.74,155.75 -164.74,153.76 -162.74,151.76 -159.75,149.76 -158.75,149.76 -161.74,149.76 -164.74,149.76 -167.74,150.76 -170.73,150.76 -173.73,149.76 -176.72,149.76 -179.72,149.76 -182.71,149.76 -185.71,149.76 -188.7,150.76 -190.7))	POINT(9.544019 -17.477929)	POLYGON((8.749109 -19.053033,10.578328 -19.016013,10.396799 -15.90792,8.59913 -15.944008,8.749109 -19.053033))	POLYGON((9.407925 -18.439622,9.589936 -18.315767,9.704982 -18.133791,9.820528 -17.951286,9.810509 -17.772067,9.800578 -17.592354,9.665596 -17.415905,9.656037 -17.236391,9.584788 -17.058828,9.637308 -16.878259,9.507068 -16.76127,9.373533 -16.585186,9.246117 -16.527931,9.254817 -16.706471,9.26366 -16.885703,9.272617 -17.065029,9.344135 -17.242629,9.353383 -17.422152,9.300116 -17.602408,9.309538 -17.782137,9.31904 -17.961371,9.328697 -18.141313,9.338438 -18.320763,9.407925 -18.439622))		2367833860	cm	90	0	0	0	0
FI	2013-03-01T07:07:00	POINT(70.888 -398.371)	POLYGON((37.94005 -426.3269,96.84695 -426.3269,96.84695 -365.4231,37.94005 -365.4231,37.94005 -426.3269))	POLYGON((48.92 -416.34,51.92 -416.34,54.91 -413.35,57.91 -410.35,60.9 -410.35,63.9 -409.35,66.89 -406.36,69.89 -404.36,72.88 -401.37,74.88 -398.37,76.88 -395.38,78.88 -392.38,80.87 -389.38,82.87 -386.39,84.87 -383.39,85.86 -380.4,86.86 -377.4,84.87 -375.41,85.86 -378.4,83.87 -381.4,80.87 -383.39,77.88 -381.4,74.88 -383.39,73.88 -386.39,71.89 -389.38,69.89 -391.38,68.89 -394.38,65.9 -397.37,64.9 -400.37,61.9 -403.36,58.91 -405.36,55.91 -406.36,52.92 -407.36,49.92 -410.35,48.92 -413.35,48.92 -416.34))	POINT(4.9014889 -31.393586)	POLYGON((2.674985 -33.23247,6.839053 -33.192683,6.558044 -29.260193,2.565259 -29.297265,2.674985 -33.23247))	POLYGON((3.424299 -32.573867,3.634512 -32.572372,3.835705 -32.375749,4.036788 -32.178706,4.24551 -32.176964,4.451781 -32.11008,4.650525 -31.913874,4.85262 -31.782085,5.050033 -31.586242,5.178097 -31.390701,5.305766 -31.196075,5.432974 -31.001069,5.559076 -30.806331,5.685506 -30.612488,5.811494 -30.418255,5.867906 -30.22575,5.924827 -30.032865,5.781246 -29.907229,5.860232 -30.097675,5.735297 -30.291438,5.536884 -30.421416,5.324685 -30.296044,5.125849 -30.425856,5.067342 -30.619223,4.94047 -30.812907,4.809264 -30.943056,4.750016 -31.137153,4.552843 -31.332178,4.492982 -31.526842,4.293951 -31.722375,4.092013 -31.853861,3.886115 -31.920456,3.680675 -31.987002,3.479233 -32.182933,3.416854 -32.378811,3.424299 -32.573867))		3946389500	cm	43.5305	0	0	0	0
FI	2013-03-01T18:29:58	POINT(-638.918 220.626)	POLYGON((-662.87765 194.6704,-619.95035 194.6704,-619.95035 243.5876,-662.87765 243.5876,-662.87765 194.6704))	POLYGON((-640.91 204.65,-637.92 204.65,-634.92 206.65,-632.93 209.64,-632.93 212.64,-632.93 215.63,-630.93 218.63,-629.93 221.62,-629.93 224.62,-631.93 227.61,-633.93 229.61,-636.92 230.61,-639.92 230.61,-642.91 232.61,-645.91 232.61,-648.9 232.61,-651.9 231.61,-652.89 228.61,-650.9 225.62,-647.9 223.62,-646.9 220.63,-646.9 217.63,-646.9 214.64,-644.91 211.64,-642.91 208.65,-641.91 205.65,-640.91 204.65))	POINT(-41.615598 7.765583)	POLYGON((-43.391141 6.34636,-39.941428 6.050347,-40.280338 9.052876,-43.790913 9.358414,-43.391141 6.34636))	POLYGON((-41.663675 6.799716,-41.423428 6.779117,-41.196267 6.880948,-41.057074 7.050429,-41.077357 7.234216,-41.098133 7.417568,-40.959676 7.588118,-40.90156 7.765034,-40.923848 7.949519,-41.106795 8.147216,-41.283182 8.284199,-41.532317 8.366562,-41.775239 8.387511,-42.035079 8.532054,-42.280196 8.553411,-42.525524 8.574881,-42.764021 8.534816,-42.820015 8.356758,-42.631071 8.157893,-42.368788 8.013109,-42.263529 7.821934,-42.240543 7.637471,-42.218225 7.453814,-42.034747 7.255699,-41.851874 7.058444,-41.750858 6.867825,-41.663675 6.799716))		2367833860	cm	-77.1429	1	1	0	-1
FI	2013-03-01T18:29:58	POINT(-918.445 103.824)	POLYGON((-939.40925 85.8549,-892.48875 85.8549,-892.48875 131.7771,-939.40925 131.7771,-939.40925 85.8549))	POLYGON((-922.44 95.84,-919.44 95.84,-916.45 96.84,-913.45 98.83,-910.46 100.83,-908.46 103.82,-905.47 105.82,-902.47 107.82,-904.47 109.81,-907.46 110.81,-910.46 109.81,-913.45 108.82,-916.45 108.82,-919.44 110.81,-920.44 113.81,-921.44 116.8,-924.43 118.8,-926.43 121.79,-927.43 118.8,-927.43 115.8,-928.43 112.81,-928.43 109.81,-928.43 106.82,-929.43 103.82,-929.43 100.83,-928.43 97.83,-925.43 96.84,-922.44 95.84))	POINT(-71.809935 3.9283685)	POLYGON((-76.281263 3.400777,-67.131838 2.294616,-67.575259 5.097774,-77.35605 6.289449,-76.281263 3.400777))	POLYGON((-72.511881 3.535525,-71.907729 3.462141,-71.336685 3.452856,-70.791642 3.506195,-70.263732 3.56241,-69.936478 3.702166,-69.43089 3.761418,-68.935786 3.82212,-69.301871 3.98504,-69.839698 4.109353,-70.369349 4.113035,-70.912026 4.119097,-71.486231 4.188517,-72.106844 4.383113,-72.356642 4.593418,-72.612667 4.804007,-73.284597 5.006143,-73.784822 5.246987,-73.950905 5.08783,-73.892777 4.90061,-74.063549 4.742164,-74.009203 4.555548,-73.957486 4.369917,-74.134126 4.21178,-74.08611 4.026728,-73.816306 3.813952,-73.149564 3.673118,-72.511881 3.535525))		2511342080	cm	20.6213	1	1	0	-1
FI	2013-03-01T18:29:58	POINT(-166.718 108.816)	POLYGON((-213.63825 79.86465,-121.79375 79.86465,-121.79375 133.77335,-213.63825 133.77335,-213.63825 79.86465))	POLYGON((-189.68 89.85,-186.68 89.85,-188.68 91.84,-190.68 94.84,-192.67 97.83,-191.68 100.83,-190.68 103.82,-188.68 106.82,-186.68 109.81,-183.69 110.81,-180.69 110.81,-177.7 110.81,-174.7 110.81,-155.74 105.82,-155.74 102.83,-155.74 99.83,-153.74 96.84,-151.74 94.84,-148.75 94.84,-145.75 97.83,-144.75 100.83,-143.76 103.82,-141.76 106.82,-138.76 107.82,-135.77 108.82,-133.77 111.81,-134.77 114.81,-131.78 117.8,-131.78 120.8,-133.77 122.79,-136.77 122.79,-139.76 121.79,-142.76 120.8,-144.75 117.8,-147.75 115.8,-149.75 112.81,-152.74 109.81,-171.71 113.81,-173.71 115.8,-176.7 116.8,-179.7 118.8,-181.69 121.79,-184.69 122.79,-187.68 122.79,-189.68 120.8,-191.68 117.8,-194.67 115.8,-196.67 112.81,-199.66 110.81,-202.66 111.81,-202.66 108.82,-202.66 105.82,-202.66 102.83,-200.66 100.83,-197.67 99.83,-194.67 96.84,-192.67 93.84,-190.68 90.85,-189.68 89.85))	POINT(-9.8755396 -0.6921163)	POLYGON((-12.706149 -2.336953,-7.203493 -2.457267,-7.197649 0.740172,-12.697246 0.861426,-12.706149 -2.336953))	POLYGON((-11.257163 -1.784037,-11.076843 -1.788464,-11.196353 -1.667695,-11.315634 -1.487043,-11.434464 -1.306908,-11.374176 -1.130609,-11.313419 -0.95485,-11.192684 -0.779916,-11.072118 -0.605481,-10.892461 -0.550489,-10.712424 -0.554781,-10.533095 -0.558985,-10.353271 -0.563131,-9.21971 -0.883655,-9.220183 -1.060937,-9.220748 -1.238752,-9.101962 -1.418328,-8.98304 -1.539177,-8.804604 -1.542677,-8.624987 -1.368997,-8.564775 -1.192358,-8.505262 -1.016234,-8.385659 -0.840569,-8.206832 -0.784536,-8.028695 -0.728415,-7.909393 -0.553115,-7.968719 -0.37401,-7.790694 -0.199582,-7.790661 -0.021386,-7.909086 0.098916,-8.087652 0.102082,-8.265686 0.045886,-8.444404 -0.009627,-8.563034 -0.185595,-8.741967 -0.300933,-8.861431 -0.476106,-9.04011 -0.650598,-10.173903 -0.389133,-10.293592 -0.268275,-10.472741 -0.204781,-10.65259 -0.081789,-10.772004 0.098693,-10.952114 0.162451,-11.131701 0.166834,-11.251829 0.051541,-11.372069 -0.123689,-11.551978 -0.237922,-11.67253 -0.412365,-11.852763 -0.526405,-12.033428 -0.462293,-12.033772 -0.639734,-12.034235 -0.817701,-12.034812 -0.99501,-11.914729 -1.116754,-11.734868 -1.180712,-11.555068 -1.362523,-11.435631 -1.54328,-11.316938 -1.723339,-11.257163 -1.784037))		7821021700	cm	25.7423	3	1	1	0
FI	2013-03-01T18:29:58	POINT(-683.842 43.9256)	POLYGON((-722.77575 23.9594,-646.90425 23.9594,-646.90425 71.8782,-722.77575 71.8782,-722.77575 23.9594))	POLYGON((-696.82 33.94,-693.82 34.94,-690.83 35.94,-687.84 36.94,-684.84 36.94,-681.85 35.94,-678.85 34.94,-676.85 37.94,-675.86 40.93,-673.86 43.93,-671.86 46.92,-668.87 45.92,-667.87 42.93,-665.87 39.93,-663.88 38.93,-660.88 40.93,-657.89 42.93,-656.89 45.92,-657.89 48.92,-658.88 51.91,-661.88 53.91,-664.87 55.91,-667.87 55.91,-669.87 53.91,-670.86 50.91,-673.86 47.92,-676.85 46.92,-679.85 46.92,-682.84 49.92,-684.84 51.91,-686.84 53.91,-689.83 54.91,-692.83 55.91,-695.82 56.9,-698.82 57.9,-700.81 60.9,-703.81 61.9,-706.8 60.9,-709.8 60.9,-710.8 57.9,-711.79 54.91,-712.79 51.91,-709.8 49.92,-707.8 46.92,-705.8 43.93,-703.81 41.93,-700.81 39.93,-698.82 36.94,-696.82 33.94))	POINT(-44.831912 -2.5350318)	POLYGON((-48.236762 -3.406824,-41.896185 -3.972948,-41.783726 -1.14123,-48.12779 -0.572333,-48.236762 -3.406824))	POLYGON((-45.951603 -3.026408,-45.694373 -2.990428,-45.439205 -2.95416,-45.185235 -2.917689,-44.934577 -2.940115,-44.688885 -3.021287,-44.443485 -3.102331,-44.269313 -2.939871,-44.179253 -2.770534,-44.006868 -2.607818,-43.835494 -2.445543,-43.593712 -2.525985,-43.519888 -2.709711,-43.365481 -2.900991,-43.206974 -2.974007,-42.958937 -2.876867,-42.712898 -2.779457,-42.625009 -2.609726,-42.698152 -2.425575,-42.771137 -2.241985,-43.008773 -2.102878,-43.246819 -1.96362,-43.490549 -1.942421,-43.657458 -2.046506,-43.744573 -2.216852,-43.997036 -2.372055,-44.245321 -2.409491,-44.493094 -2.387566,-44.73417 -2.188175,-44.896375 -2.055632,-45.059309 -1.922364,-45.307961 -1.840669,-45.558657 -1.758687,-45.809753 -1.677151,-46.062931 -1.594725,-46.227926 -1.40151,-46.483427 -1.318671,-46.742184 -1.35421,-47.001607 -1.330193,-47.093006 -1.499873,-47.184223 -1.668929,-47.277043 -1.838399,-47.021488 -1.980256,-46.855297 -2.173672,-46.690246 -2.366309,-46.524486 -2.500207,-46.273207 -2.641867,-46.112273 -2.833887,-45.951603 -3.026408))		4735667700	cm	-10.5218	2	1	1	0
