event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2012-03-01T08:15:57	POINT(172.715 459.241)	POLYGON((134.77715 425.2976,213.64685 425.2976,213.64685 473.2184,134.77715 473.2184,134.77715 425.2976))	POLYGON((144.76 435.28,147.76 436.28,148.75 439.27,151.75 441.27,153.75 444.27,156.74 447.26,159.74 450.26,161.73 452.25,163.73 455.25,166.72 456.25,169.72 456.25,172.71 458.24,175.71 457.24,178.7 457.24,181.7 457.24,184.69 457.24,187.69 456.25,190.68 455.25,193.68 454.25,196.68 451.25,198.67 448.26,200.67 445.26,201.67 442.27,202.67 443.27,203.66 446.26,201.67 449.26,200.67 452.25,197.67 454.25,194.68 455.25,191.68 458.24,188.69 460.24,186.69 462.24,183.7 462.24,180.7 462.24,177.71 461.24,174.71 461.24,171.72 461.24,168.72 461.24,165.73 459.24,162.73 458.24,159.74 457.24,157.74 456.25,154.74 453.25,153.75 450.26,151.75 447.26,149.75 444.27,146.76 441.27,145.76 438.28,144.76 435.28))	POINT(10.984847 21.120191)	POLYGON((8.425015 18.810813,13.441306 18.938912,13.733099 22.141157,8.604094 22.00601,8.425015 18.810813))	POLYGON((9.091601 19.481744,9.285782 19.551984,9.360358 19.751349,9.559265 19.888221,9.699111 20.090373,9.902759 20.293748,10.107918 20.498294,10.244475 20.634244,10.386789 20.838036,10.583804 20.909759,10.776893 20.914612,10.979468 21.052993,11.167911 20.990947,11.360891 20.996061,11.554668 21.00128,11.747956 21.006572,11.936633 20.945573,12.124611 20.88401,12.313241 20.822593,12.49061 20.6275,12.602578 20.431579,12.71508 20.235391,12.76305 20.038324,12.833159 20.106769,12.913995 20.307822,12.802315 20.504109,12.75468 20.702024,12.571711 20.830138,12.38363 20.891463,12.206068 21.086422,12.023439 21.215264,11.904905 21.346146,11.711039 21.340758,11.516687 21.335449,11.317857 21.262981,11.123909 21.257862,10.930757 21.252846,10.73711 21.247907,10.534512 21.108718,10.336591 21.036864,10.139659 20.965172,10.006661 20.895775,9.800867 20.690524,9.724505 20.489354,9.583969 20.286446,9.444051 20.084636,9.241673 19.881212,9.166488 19.681621,9.091601 19.481744))		5524945400	cm	20.446	0	0	0	0
FI	2012-03-01T08:15:57	POINT(-788.697 398.342)	POLYGON((-815.65255 339.4395,-755.75145 339.4395,-755.75145 455.2485,-815.65255 455.2485,-815.65255 339.4395))	POLYGON((-777.72 349.42,-774.72 351.42,-773.72 354.41,-770.73 357.41,-767.73 357.41,-765.73 360.4,-768.73 362.4,-771.72 364.4,-772.72 366.39,-775.72 369.39,-776.72 372.38,-778.71 375.38,-778.71 378.37,-780.71 381.37,-781.71 384.36,-781.71 387.36,-781.71 390.36,-783.71 393.35,-784.7 396.35,-783.71 399.34,-784.7 402.34,-784.7 405.33,-785.7 408.33,-786.7 411.32,-787.7 414.32,-788.7 417.31,-791.69 420.31,-793.69 423.3,-794.69 426.3,-795.69 429.29,-795.69 432.29,-796.68 435.28,-797.68 438.28,-797.68 441.27,-800.68 444.27,-803.67 445.26,-805.67 443.27,-802.67 440.27,-801.68 437.28,-800.68 434.28,-799.68 431.29,-800.68 428.29,-799.68 425.3,-798.68 422.3,-798.68 419.31,-797.68 416.31,-796.68 413.32,-796.68 410.32,-794.69 407.33,-795.69 404.33,-795.69 401.34,-793.69 398.34,-792.69 395.35,-790.69 392.35,-790.69 389.36,-791.69 386.36,-790.69 383.37,-790.69 380.37,-790.69 377.38,-788.7 374.38,-787.7 371.39,-786.7 368.39,-787.7 365.4,-789.7 362.4,-790.69 359.41,-787.7 357.41,-784.7 356.41,-781.71 356.41,-778.71 353.42,-777.72 350.42,-777.72 349.42))	POINT(-60.500916 20.841017)	POLYGON((-61.706542 17.186017,-54.283924 16.361254,-58.880242 24.432216,-69.022966 25.63802,-61.706542 17.186017))	POLYGON((-57.125871 17.304466,-56.829294 17.399385,-56.807247 17.587907,-56.547817 17.75124,-56.191033 17.71217,-56.052319 17.888448,-56.475244 18.062929,-56.904058 18.238418,-57.09563 18.387376,-57.573607 18.63326,-57.809605 18.852083,-58.175759 19.086463,-58.292849 19.292711,-58.671298 19.529301,-58.925501 19.751678,-59.052322 19.960675,-59.18163 20.170276,-59.582101 20.410359,-59.85347 20.636862,-59.85694 20.832508,-60.135766 21.060595,-60.280978 21.273108,-60.57091 21.503275,-60.866399 21.733845,-61.168734 21.966315,-61.477165 22.199275,-62.092988 22.469204,-62.574781 22.723498,-62.913116 22.962181,-63.259317 23.201602,-63.452487 23.424081,-63.812348 23.666055,-64.184379 23.910652,-64.395169 24.135857,-65.1357 24.425579,-65.748362 24.565708,-65.957268 24.457314,-65.187153 24.163611,-64.795534 23.916714,-64.412622 23.670712,-64.040895 23.427226,-64.006845 23.223619,-63.648458 22.982593,-63.298589 22.742397,-63.115441 22.522974,-62.779918 22.285369,-62.452888 22.049885,-62.283914 21.832649,-61.822012 21.58233,-61.810346 21.384154,-61.653685 21.17012,-61.210201 20.922586,-60.919739 20.693874,-60.494769 20.449485,-60.355796 20.238981,-60.357068 20.044205,-60.085574 19.819189,-59.954207 19.609875,-59.825825 19.401864,-59.434116 19.163638,-59.180665 18.942147,-58.931303 18.720836,-58.945104 18.53014,-59.089678 18.353803,-59.104527 18.163753,-58.64457 17.983926,-58.227591 17.873242,-57.85309 17.831495,-57.37972 17.587814,-57.158786 17.371879,-57.125871 17.304466))		7175273000	cm	-75.4315	2	0	1	0
FI	2012-03-01T08:15:57	POINT(327.459 292.517)	POLYGON((262.5665 265.56125,373.3835 265.56125,373.3835 332.45075,262.5665 332.45075,262.5665 265.56125))	POLYGON((278.54 275.54,281.53 275.54,284.53 275.54,287.52 275.54,290.52 278.54,293.52 279.54,296.51 280.54,299.51 281.53,302.5 282.53,305.5 283.53,308.49 283.53,311.49 282.53,314.48 283.53,317.48 284.53,320.47 285.53,323.47 288.52,326.46 289.52,329.46 289.52,332.45 290.52,335.45 291.52,338.44 292.52,340.44 295.51,342.43 298.51,343.43 300.5,343.43 310.49,346.43 309.49,349.42 310.49,352.42 309.49,355.41 307.49,358.41 306.49,359.41 303.5,362.4 305.5,363.4 308.49,361.4 311.49,362.4 314.48,363.4 317.48,361.4 320.47,358.41 319.47,355.41 322.47,353.42 319.47,353.42 316.48,350.42 314.48,347.43 313.48,344.43 313.48,341.44 314.48,341.44 311.49,339.44 300.5,337.44 297.51,334.45 296.51,331.45 295.51,328.46 296.51,325.46 296.51,322.47 294.51,319.47 295.51,316.48 295.51,313.48 294.51,310.49 294.51,307.49 293.52,304.5 292.52,302.5 289.52,299.51 288.52,296.51 287.52,293.52 286.53,290.52 286.53,287.52 286.53,284.53 286.53,281.53 284.53,278.54 281.53,275.54 279.54,272.55 278.54,274.55 277.54,277.54 276.54,278.54 275.54))	POINT(20.057972 10.743984)	POLYGON((15.869444 8.913808,22.908565 9.21878,23.267092 13.391155,16.102776 13.072438,15.869444 8.913808))	POLYGON((16.895641 9.564755,17.082996 9.571916,17.271189 9.579188,17.458956 9.586519,17.657703 9.779096,17.850122 9.848395,18.042231 9.917787,18.235267 9.986699,18.42804 10.056324,18.621789 10.126092,18.811437 10.134065,18.998118 10.08028,19.192065 10.1503,19.387001 10.220469,19.581663 10.29073,19.785556 10.484505,19.981105 10.555067,20.173368 10.56372,20.369602 10.634503,20.566858 10.705438,20.763871 10.776469,20.906564 10.968373,21.049253 11.161144,21.123515 11.288187,21.173441 11.91205,21.363139 11.85879,21.56286 11.930723,21.753021 11.877641,21.937438 11.762098,22.127992 11.709245,22.177549 11.525699,22.383588 11.660369,22.465254 11.850615,22.350703 12.03184,22.43299 12.222532,22.51579 12.414096,22.401727 12.595341,22.199671 12.522675,22.020259 12.70152,21.872836 12.50651,21.856132 12.31879,21.649327 12.183797,21.449134 12.111701,21.253973 12.102347,21.064973 12.15577,21.049448 11.968507,20.865474 11.27604,20.722277 11.083796,20.524973 11.012651,20.327421 10.941603,20.139788 10.99508,19.947258 10.986413,19.746953 10.853528,19.55931 10.907211,19.368228 10.898851,19.172577 10.828413,18.982029 10.820237,18.787066 10.750637,18.593056 10.680561,18.454411 10.489165,18.261151 10.419356,18.067596 10.349638,17.875046 10.280684,17.685755 10.273107,17.496682 10.265616,17.30845 10.258237,17.112893 10.12716,16.915107 9.934493,16.720604 9.804456,16.530305 9.735719,16.652234 9.678685,16.836203 9.624052,16.895641 9.564755))		8251567100	cm	-1.8464	1	0	1	0
FI	2012-03-01T08:15:57	POINT(-315.479 144.761)	POLYGON((-369.39 115.8086,-266.56 115.8086,-266.56 180.7014,-369.39 180.7014,-369.39 115.8086))	POLYGON((-352.42 125.79,-349.42 127.79,-346.43 129.79,-343.43 128.79,-340.44 129.79,-337.44 129.79,-334.45 131.78,-331.45 132.78,-328.46 132.78,-325.46 132.78,-322.47 134.78,-319.47 136.77,-316.48 135.78,-313.48 136.77,-311.49 137.77,-308.49 140.77,-305.5 143.76,-302.5 146.76,-299.51 147.76,-296.51 148.75,-293.52 151.75,-290.52 150.75,-288.52 152.75,-288.52 155.74,-285.53 157.74,-282.53 160.73,-279.54 163.73,-277.54 164.73,-276.54 167.72,-278.54 170.72,-281.53 168.72,-284.53 168.72,-287.52 168.72,-290.52 167.72,-293.52 165.73,-296.51 164.73,-299.51 162.73,-302.5 160.73,-305.5 158.74,-307.49 155.74,-310.49 155.74,-311.49 152.75,-314.48 151.75,-317.48 152.75,-320.47 151.75,-323.47 149.75,-326.46 148.75,-329.46 148.75,-332.45 147.76,-335.45 146.76,-338.44 146.76,-341.44 145.76,-344.43 146.76,-347.43 147.76,-349.42 145.76,-351.42 142.76,-352.42 139.77,-349.42 137.77,-346.43 135.78,-347.43 132.78,-350.42 129.79,-353.42 129.79,-355.41 132.78,-358.41 135.78,-359.41 134.78,-358.41 131.78,-356.41 128.79,-353.42 126.79,-352.42 125.79))	POINT(-18.948346 1.7351771)	POLYGON((-22.337552 0.163487,-15.91511 -0.104351,-15.951359 3.770715,-22.397447 4.043085,-22.337552 0.163487))	POLYGON((-21.261097 0.706238,-21.071909 0.816572,-20.883668 0.927049,-20.693946 0.858913,-20.505818 0.910006,-20.316938 0.901597,-20.129672 1.011842,-19.941647 1.063177,-19.75407 1.055044,-19.566089 1.046968,-19.37979 1.158179,-19.193141 1.268884,-19.005966 1.202064,-18.819284 1.253325,-18.695737 1.307847,-18.510447 1.479136,-18.326117 1.650016,-18.141514 1.821632,-17.956525 1.873981,-17.771112 1.925798,-17.5879 2.097813,-17.401512 2.030914,-17.279209 2.145698,-17.281421 2.324436,-17.098175 2.437047,-16.915361 2.608993,-16.733458 2.781733,-16.611027 2.837074,-16.552161 3.01394,-16.678445 3.198298,-16.860966 3.085236,-17.046299 3.092178,-17.231199 3.099178,-17.415885 3.046339,-17.599769 2.934274,-17.784221 2.881599,-17.968521 2.769152,-18.152431 2.6568,-18.337211 2.545191,-18.458467 2.37073,-18.645363 2.378351,-18.705236 2.202126,-18.890959 2.150053,-19.079111 2.217636,-19.265242 2.165724,-19.451437 2.05417,-19.638025 2.002446,-19.826226 2.010582,-20.013266 1.95963,-20.201154 1.908196,-20.389401 1.916554,-20.577758 1.865298,-20.767239 1.933555,-20.957645 2.001941,-21.081954 1.888244,-21.206351 1.714947,-21.267676 1.539426,-21.076524 1.411343,-20.886391 1.284021,-20.948106 1.108075,-21.135899 0.938594,-21.325831 0.947374,-21.453283 1.131409,-21.645234 1.31919,-21.708207 1.262559,-21.643188 1.08074,-21.514989 0.896645,-21.32474 0.768708,-21.261097 0.706238))		6601240100	cm	23.3623	1	0	1	0
FI	2012-03-01T08:15:57	POINT(147.756 -91.8483)	POLYGON((93.845 -118.80375,202.665 -118.80375,202.665 -67.88785,93.845 -67.88785,93.845 -118.80375))	POLYGON((125.79 -108.82,128.79 -108.82,129.79 -105.83,129.79 -102.83,127.79 -99.84,129.79 -96.84,132.78 -96.84,163.73 -90.85,164.73 -93.84,167.72 -95.84,170.72 -97.84,173.71 -97.84,175.71 -94.84,178.7 -92.85,181.7 -90.85,184.69 -91.85,187.69 -93.84,189.69 -90.85,191.68 -87.85,192.68 -84.86,189.69 -84.86,186.69 -81.86,183.7 -80.87,181.7 -77.87,178.7 -80.87,175.71 -81.86,172.71 -83.86,169.72 -83.86,166.72 -86.86,163.73 -87.85,131.78 -94.84,128.79 -92.85,125.79 -92.85,122.8 -91.85,119.8 -92.85,116.81 -94.84,113.81 -94.84,110.82 -92.85,107.82 -93.84,104.83 -93.84,104.83 -95.84,107.82 -95.84,110.82 -96.84,113.81 -97.84,114.81 -100.83,116.81 -103.83,116.81 -106.82,119.8 -105.83,122.8 -105.83,125.79 -108.82))	POINT(8.9575314 -12.559455)	POLYGON((5.714395 -14.208514,12.411055 -14.079533,12.263763 -11.067143,5.646665 -11.194185,5.714395 -14.208514))	POLYGON((7.649234 -13.588419,7.832711 -13.585391,7.887976 -13.407137,7.882136 -13.229376,7.754331 -13.054303,7.870734 -12.874618,8.053161 -12.871517,9.932325 -12.480685,10.000533 -12.656294,10.188645 -12.770709,10.377692 -12.885054,10.561368 -12.880957,10.67667 -12.700614,10.855312 -12.578647,11.03453 -12.456029,11.220893 -12.510822,11.410723 -12.624104,11.525821 -12.444213,11.640286 -12.263766,11.6939 -12.085455,11.510095 -12.090006,11.318226 -11.917164,11.13234 -11.863049,11.002512 -11.688669,10.825863 -11.870238,10.645055 -11.932953,10.466022 -12.055323,10.282973 -12.059381,10.10623 -12.240767,9.925487 -12.303229,7.988351 -12.754164,7.802393 -12.639454,7.619629 -12.642467,7.435816 -12.586215,7.254927 -12.648267,7.076289 -12.768846,6.893718 -12.771574,6.70869 -12.656424,6.527846 -12.717605,6.346118 -12.720107,6.349112 -12.83851,6.530926 -12.836006,6.715005 -12.89263,6.898634 -12.949197,6.964544 -13.125382,7.091639 -13.301287,7.096901 -13.478486,7.277663 -13.417011,7.460857 -13.41413,7.649234 -13.588419))		6888249300	cm	2.35443	3	1	2	0
FI	2012-03-01T08:15:57	POINT(456.246 -344.431)	POLYGON((387.3595 -411.32,503.1685 -411.32,503.1685 -279.538,387.3595 -279.538,387.3595 -411.32))	POLYGON((405.33 -401.34,408.33 -400.34,411.32 -399.34,414.32 -396.35,417.31 -396.35,420.31 -393.35,422.3 -390.36,424.3 -387.36,425.3 -384.36,428.29 -382.37,430.29 -380.37,445.26 -358.41,448.26 -358.41,451.25 -359.41,454.25 -358.41,457.24 -356.41,457.24 -353.42,459.24 -350.42,460.24 -347.43,463.23 -345.43,463.23 -342.43,466.23 -340.44,469.22 -339.44,469.22 -337.44,467.23 -334.45,468.23 -331.45,470.22 -328.46,473.22 -326.46,480.21 -310.49,483.2 -308.49,485.2 -305.5,488.19 -302.5,491.19 -300.5,492.19 -297.51,492.19 -294.51,493.19 -291.52,492.19 -289.52,489.19 -289.52,486.2 -290.52,483.2 -290.52,480.21 -290.52,477.21 -291.52,475.21 -293.52,472.22 -295.51,471.22 -298.51,471.22 -301.5,474.22 -301.5,477.21 -302.5,479.21 -305.5,479.21 -308.49,471.22 -324.46,468.23 -326.46,465.23 -326.46,463.23 -328.46,462.24 -331.45,460.24 -334.45,457.24 -336.44,454.25 -339.44,451.25 -341.44,449.26 -342.43,446.26 -345.43,444.27 -348.42,443.27 -351.42,441.27 -354.41,443.27 -357.41,427.29 -377.38,424.3 -378.37,421.3 -380.37,418.31 -381.37,415.31 -382.37,412.32 -385.36,409.32 -386.36,406.33 -385.36,403.33 -384.36,400.34 -384.36,398.34 -386.36,398.34 -388.36,401.34 -391.35,403.33 -393.35,405.33 -396.35,405.33 -399.34,405.33 -401.34))	POINT(31.799591 -26.963766)	POLYGON((27.879178 -31.489999,37.147896 -30.906291,34.173007 -22.754596,25.715577 -23.260193,27.879178 -31.489999))	POLYGON((29.054053 -30.77453,29.264421 -30.697575,29.474153 -30.620602,29.64223 -30.416979,29.873509 -30.403512,30.041333 -30.199408,30.131342 -30.00079,30.222137 -29.80174,30.236017 -29.607526,30.424768 -29.46818,30.53701 -29.332824,31.236582 -27.885708,31.466708 -27.871547,31.717015 -27.919697,31.927619 -27.84288,32.117025 -27.703733,32.055736 -27.517541,32.148698 -27.321264,32.165268 -27.130666,32.354896 -26.991995,32.294965 -26.806014,32.485697 -26.668125,32.695546 -26.591542,32.655787 -26.467851,32.444503 -26.292829,32.462806 -26.102738,32.557298 -25.908626,32.748175 -25.770687,32.98104 -24.755545,33.17177 -24.618287,33.269166 -24.425468,33.442014 -24.227233,33.634097 -24.090068,33.656043 -23.902694,33.60219 -23.719924,33.625017 -23.532887,33.513976 -23.416257,33.286932 -23.431243,33.078425 -23.506906,32.852265 -23.521653,32.627351 -23.536231,32.419121 -23.611637,32.303092 -23.743127,32.112808 -23.878775,32.089113 -24.066641,32.140733 -24.249295,32.366401 -24.234889,32.609487 -24.281506,32.814325 -24.455116,32.86846 -24.638037,32.557342 -25.657375,32.367375 -25.79509,32.139085 -25.809597,32.0247 -25.942488,32.005973 -26.131727,31.910899 -26.326619,31.720578 -26.463974,31.550489 -26.663864,31.36064 -26.801937,31.228338 -26.872659,31.057866 -27.072861,30.96416 -27.267933,30.946236 -27.459249,30.852279 -27.654804,31.064224 -27.832626,30.244063 -29.158186,30.034913 -29.23413,29.845796 -29.373752,29.637096 -29.450243,29.427797 -29.526708,29.259699 -29.728925,29.05051 -29.805358,28.802136 -29.755029,28.553836 -29.704618,28.326639 -29.717332,28.213905 -29.85246,28.253229 -29.979251,28.541487 -30.156232,28.734216 -30.274709,28.949419 -30.456747,29.011873 -30.647076,29.054053 -30.77453))		11695653900	cm	58.7716	2	2	0	-1
FI	2012-03-01T08:15:57	POINT(703.837 -454.249)	POLYGON((684.86815 -477.21155,723.80385 -477.21155,723.80385 -434.28245,684.86815 -434.28245,684.86815 -477.21155))	POLYGON((699.84 -467.23,700.84 -465.23,703.84 -463.23,706.83 -461.24,708.83 -458.24,711.82 -455.25,712.82 -452.25,713.82 -449.26,712.82 -446.26,710.83 -444.27,707.83 -445.26,704.84 -447.26,701.84 -448.26,698.85 -448.26,695.85 -448.26,694.85 -451.25,696.85 -454.25,697.85 -457.24,697.85 -460.24,696.85 -463.23,698.85 -466.23,699.84 -467.23))	POINT(58.690051 -31.868759)	POLYGON((57.861186 -33.511544,62.855559 -32.992567,59.906239 -30.406121,55.32379 -30.86994,57.861186 -33.511544))	POLYGON((59.03476 -32.711757,59.02678 -32.57676,59.266703 -32.416482,59.507616 -32.256895,59.560269 -32.048584,59.738441 -31.82834,59.669143 -31.633401,59.602271 -31.439276,59.28967 -31.270211,58.922912 -31.174612,58.619085 -31.272071,58.37977 -31.430602,58.080141 -31.528204,57.72367 -31.564355,57.368878 -31.60017,57.428703 -31.794977,57.847576 -31.954561,58.151942 -32.125313,58.340096 -32.308868,58.408734 -32.504282,58.847089 -32.663046,59.03476 -32.711757))		2009073660	cm	60.945	1	1	0	0
FI	2012-03-01T08:15:57	POINT(200.668 -491.188)	POLYGON((159.73565 -509.15835,241.60035 -509.15835,241.60035 -467.22765,159.73565 -467.22765,159.73565 -509.15835))	POLYGON((176.71 -499.18,179.7 -497.18,182.7 -497.18,185.69 -496.18,188.69 -496.18,202.67 -491.19,205.66 -490.19,208.66 -490.19,211.65 -492.19,214.65 -493.19,217.64 -494.18,219.64 -491.19,222.63 -491.19,225.63 -490.19,228.62 -490.19,231.62 -490.19,229.62 -487.2,229.62 -484.2,226.63 -481.2,223.63 -480.21,220.64 -479.21,217.64 -478.21,214.65 -478.21,212.65 -481.2,209.65 -484.2,206.66 -486.2,204.66 -488.19,201.67 -490.19,188.69 -491.19,186.69 -490.19,183.7 -490.19,180.7 -490.19,177.71 -490.19,174.71 -490.19,171.72 -489.19,169.72 -491.19,169.72 -494.18,172.71 -496.18,175.71 -498.18,176.71 -499.18))	POINT(15.062628 -37.36591)	POLYGON((12.158541 -38.682237,18.526584 -38.491213,17.819256 -35.648901,11.698318 -35.82745,12.158541 -38.682237))	POLYGON((13.33801 -37.962954,13.541101 -37.819937,13.770455 -37.813781,13.985967 -37.739154,14.215439 -37.732792,15.215642 -37.361502,15.429914 -37.286582,15.659286 -37.27958,15.917762 -37.40856,16.163124 -37.469406,16.408262 -37.529518,16.515881 -37.320996,16.745646 -37.313502,16.960558 -37.237916,17.190523 -37.230215,17.421476 -37.22238,17.219654 -37.024754,17.172264 -36.821615,16.897357 -36.626514,16.653801 -36.567219,16.411552 -36.507147,16.169222 -36.447003,15.942574 -36.454168,15.833608 -36.660758,15.648465 -36.870767,15.449309 -37.013276,15.325077 -37.152958,15.125134 -37.295733,14.149045 -37.392289,13.983777 -37.328402,13.756488 -37.334609,13.528599 -37.34073,13.301641 -37.34672,13.07408 -37.352632,12.835552 -37.290315,12.707692 -37.430388,12.743212 -37.634459,12.995053 -37.765431,13.248884 -37.896434,13.33801 -37.962954))		4663917100	cm	-2.13477	2	0	2	1
FI	2012-03-01T18:28:48	POINT(232.592 774.64)	POLYGON((208.63345 754.6749,253.55455 754.6749,253.55455 795.6031,208.63345 795.6031,208.63345 754.6749))	POLYGON((234.59 764.66,237.58 766.65,239.58 769.65,242.57 771.65,242.57 774.64,239.58 777.63,237.58 780.63,234.59 783.62,231.59 785.62,228.6 785.62,225.6 783.62,222.61 782.63,219.61 781.63,218.62 778.63,221.61 776.64,224.61 773.64,227.6 770.65,230.6 767.65,232.59 765.66,234.59 764.66))	POINT(20.294257 46.272511)	POLYGON((17.454505 44.206452,21.456427 44.404195,23.266787 48.564954,18.872843 48.325504,17.454505 44.206452))	POLYGON((20.100751 45.287374,20.448121 45.498041,20.747547 45.805929,21.104578 46.020868,21.226513 46.322014,21.069247 46.610118,21.006073 46.906419,20.849046 47.198845,20.648561 47.390604,20.363854 47.375564,19.997115 47.154064,19.675959 47.037825,19.355842 46.921139,19.149614 46.610651,19.352049 46.422684,19.517129 46.134164,19.681381 45.848665,19.845908 45.564233,19.954908 45.37666,20.100751 45.287374))		2439584510	cm	-18.6307	2	2	0	-1
FI	2012-03-01T18:28:48	POINT(386.322 736.707)	POLYGON((348.3887 711.7502,423.2573 711.7502,423.2573 758.6678,348.3887 758.6678,348.3887 711.7502))	POLYGON((392.31 721.73,395.31 723.73,398.3 726.72,401.3 727.72,404.29 726.72,407.28 725.73,410.28 726.72,412.28 729.72,413.27 732.71,412.28 735.71,409.28 738.7,406.29 739.7,403.29 739.7,400.3 739.7,397.3 739.7,394.31 739.7,391.31 740.7,388.32 741.7,385.32 741.7,382.33 741.7,379.33 743.69,376.34 745.69,373.34 746.69,370.35 747.69,367.36 747.69,365.36 744.69,363.36 742.7,360.37 739.7,358.37 736.71,360.37 733.71,363.36 732.71,366.36 730.72,369.35 730.72,372.35 731.72,375.34 732.71,378.34 732.71,381.33 733.71,384.33 732.71,387.32 731.72,390.31 728.72,391.31 725.73,392.31 722.73,392.31 721.73))	POINT(33.322457 43.531367)	POLYGON((28.375764 40.928822,35.622662 41.482549,38.995619 46.07862,30.759495 45.388507,28.375764 40.928822))	POLYGON((33.061834 42.156812,33.475231 42.36831,33.952213 42.675013,34.319547 42.794957,34.56715 42.725148,34.815803 42.656587,35.188599 42.776584,35.588892 43.081006,35.88974 43.377956,35.98502 43.660005,35.865947 43.924454,35.612471 43.995119,35.29098 43.967999,34.972387 43.941336,34.654507 43.914924,34.339421 43.888951,34.088719 43.960732,33.839479 44.032916,33.526583 44.007618,33.216332 43.982725,33.029071 44.152298,32.843603 44.323718,32.595166 44.397427,32.348094 44.471544,32.040463 44.447554,31.657539 44.138029,31.340242 43.929012,30.872886 43.616589,30.513093 43.315181,30.550616 43.044031,30.791061 42.970927,30.980287 42.804528,31.274244 42.826634,31.624946 42.943915,31.977331 43.060857,32.277798 43.08411,32.636247 43.203116,32.882024 43.131419,33.127725 43.060906,33.256504 42.79948,33.185989 42.524613,33.117431 42.250457,33.061834 42.156812))		4089897730	cm	-4.29424	2	0	1	0
