event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2013-06-01T06:14:10	POINT(53.6585 744.389)	POLYGON((28.2927 721.9504,79.9999 721.9504,79.9999 763.9016,28.2927 763.9016,28.2927 721.9504))	POLYGON((41.95 731.71,44.88 732.68,47.8 735.61,50.73 736.58,53.66 736.58,55.61 737.56,58.54 739.51,61.46 740.49,64.39 742.44,67.32 745.36,69.27 748.29,68.29 749.27,65.37 750.24,62.44 753.17,59.51 752.19,57.56 749.27,54.63 750.24,51.71 752.19,49.76 753.17,46.83 751.22,46.83 748.29,45.85 745.36,42.93 743.41,40 740.49,39.02 737.56,39.02 734.63,41.95 732.68,41.95 731.71))	POINT(5.1671087 51.08048)	POLYGON((2.6023 48.931162,7.377118 48.93731,8.06608 53.039922,2.843834 53.032444,2.6023 48.931162))	POLYGON((3.933608 49.853843,4.216984 49.946728,4.518463 50.227866,4.805563 50.321551,5.083872 50.321904,5.279731 50.416662,5.581212 50.605693,5.872572 50.701209,6.178877 50.891479,6.501548 51.177724,6.733331 51.466667,6.65186 51.563457,6.379751 51.659154,6.132451 51.950491,5.830798 51.852213,5.602794 51.561782,5.328034 51.657544,5.064262 51.851127,4.883463 51.948697,4.575326 51.753927,4.545998 51.463449,4.422611 51.174765,4.123273 50.983427,3.817936 50.698615,3.701808 50.414819,3.679856 50.132864,3.941199 49.946433,3.933608 49.853843))		2583092740	cm	24.0986	1	0	1	0
FI	2013-06-01T06:14:10	POINT(479.999 395.121)	POLYGON((434.14565 356.09695,521.95035 356.09695,521.95035 410.73105,434.14565 410.73105,434.14565 356.09695))	POLYGON((455.61 365.85,458.54 366.83,461.46 369.76,464.39 372.68,482.93 381.46,485.85 382.44,487.8 379.51,489.76 380.49,490.73 383.41,493.66 385.37,496.58 384.39,499.51 383.41,502.44 380.49,501.46 377.56,502.44 375.61,505.37 374.63,508.29 374.63,511.22 373.66,512.19 376.58,510.24 379.51,510.24 382.44,511.22 385.37,511.22 388.29,510.24 391.22,507.32 393.17,504.39 396.1,501.46 398.05,498.54 400,495.61 400.98,492.68 399.02,489.76 398.05,487.8 396.1,484.88 395.12,482.93 398.05,481.95 398.05,482.93 395.12,481.95 392.19,479.02 391.22,480 389.27,480.97 386.34,480 383.41,461.46 376.58,460.49 379.51,457.56 380.49,454.63 381.46,454.63 379.51,454.63 376.58,453.66 373.66,450.73 371.71,447.8 370.73,444.88 370.73,443.9 367.8,446.83 367.8,449.76 367.8,452.68 367.8,455.61 365.85))	POINT(33.642058 24.077685)	POLYGON((29.440517 21.481852,36.248245 21.529256,37.424628 25.148353,30.339596 25.096549,29.440517 21.481852))	POLYGON((31.211949 22.130346,31.452243 22.196128,31.725341 22.390019,32.001107 22.583563,33.609799 23.172868,33.859949 23.239351,33.95885 23.046784,34.13341 23.112667,34.267318 23.306365,34.540415 23.437893,34.755319 23.374703,34.971446 23.311556,35.1491 23.120156,35.012162 22.926037,35.052667 22.797982,35.26907 22.735136,35.504478 22.736898,35.722067 22.674769,35.859271 22.867875,35.760394 23.060132,35.820461 23.253886,35.961298 23.448548,36.022931 23.642238,36.005234 23.836286,35.80797 23.964179,35.631303 24.157515,35.433922 24.285752,35.237694 24.414145,35.020157 24.477832,34.74073 24.345135,34.484434 24.278652,34.286362 24.147457,34.032105 24.080452,33.935279 24.274618,33.856786 24.274047,33.876044 24.079314,33.739433 23.88376,33.487278 23.817598,33.527161 23.688632,33.547551 23.494814,33.414945 23.300199,31.841793 22.8389,31.817753 23.031712,31.608162 23.094891,31.398721 23.157452,31.365044 23.028637,31.31499 22.835326,31.191318 22.642467,30.934724 22.512667,30.695203 22.446762,30.473019 22.445302,30.351967 22.252381,30.574311 22.253834,30.797179 22.255302,31.019815 22.25678,31.211949 22.130346))		7247030300	cm	-9.75736	2	1	0	0
FI	2013-06-01T06:14:10	POINT(585.365 378.536)	POLYGON((560.9746 354.1462,608.7794 354.1462,608.7794 399.9998,560.9746 399.9998,560.9746 354.1462))	POLYGON((587.32 363.9,590.24 363.9,593.17 364.88,596.1 364.88,599.02 365.85,599.02 368.78,598.05 371.71,597.07 374.63,594.15 375.61,591.22 377.56,589.27 380.49,588.29 383.41,590.24 386.34,588.29 387.32,585.36 388.29,582.44 389.27,579.51 390.24,576.58 389.27,573.66 388.29,574.63 385.37,575.61 382.44,576.58 379.51,573.66 377.56,571.71 376.58,571.71 373.66,570.73 370.73,573.66 370.73,576.58 370.73,579.51 371.71,582.44 372.68,585.36 370.73,588.29 368.78,587.32 365.85,587.32 363.9))	POINT(42.111532 23.047628)	POLYGON((39.43031 21.427216,43.596434 21.462636,44.855738 24.494876,40.511372 24.456416,39.43031 21.427216))	POLYGON((41.921495 22.08483,42.179287 22.087054,42.463115 22.153658,42.724216 22.155935,43.009925 22.221959,43.084259 22.414668,43.072133 22.606892,43.05953 22.798731,42.822011 22.861123,42.609495 22.987658,42.510923 23.179963,42.499709 23.372661,42.753461 23.568641,42.603918 23.632192,42.36632 23.694345,42.130645 23.757223,41.894545 23.819471,41.608247 23.752687,41.324238 23.68531,41.334965 23.492127,41.346983 23.298592,41.358779 23.105347,41.054323 22.97423,40.860118 22.908041,40.789689 22.715333,40.635035 22.521539,40.889317 22.52368,41.143741 22.525839,41.423849 22.592576,41.705309 22.65872,41.914957 22.532444,42.126109 22.4063,41.968615 22.21289,41.921495 22.08483))		2798351620	cm	-41.5565	3	1	2	0
FI	2013-06-01T06:14:10	POINT(758.048 358.048)	POLYGON((731.70615 325.8529,782.43785 325.8529,782.43785 390.2431,731.70615 390.2431,731.70615 325.8529))	POLYGON((751.22 335.61,754.15 336.58,757.07 337.56,760 337.56,760.97 340.49,760.97 343.41,760 346.34,761.95 349.27,764.88 350.24,764.88 353.17,763.9 356.1,766.83 358.05,769.75 358.05,771.71 359.02,772.68 361.95,769.75 363.9,767.8 366.83,769.75 369.76,766.83 369.76,763.9 369.76,760.97 371.71,758.05 373.66,758.05 376.58,755.12 379.51,753.17 379.51,752.19 376.58,752.19 373.66,749.27 371.71,746.34 370.73,744.39 367.8,741.46 365.85,742.44 362.93,743.41 360,745.36 357.07,748.29 354.15,751.22 352.19,753.17 349.27,752.19 346.34,752.19 343.41,752.19 340.49,751.22 337.56,751.22 335.61))	POINT(59.534097 21.876846)	POLYGON((55.0866 19.741493,61.353987 19.808991,64.750984 24.056424,57.661489 23.975746,55.0866 19.741493))	POLYGON((57.733498 20.399037,58.131773 20.466065,58.534311 20.533836,58.903306 20.537848,59.147536 20.73027,59.270304 20.920964,59.270606 21.111208,59.650173 21.305888,60.077468 21.373738,60.210399 21.566054,60.215032 21.757206,60.699208 21.889942,61.096282 21.894393,61.413323 21.961345,61.694151 22.156156,61.384217 22.280348,61.261525 22.471047,61.682813 22.668177,61.275765 22.663566,60.872687 22.659016,60.571382 22.783796,60.274287 22.908754,60.420213 23.102723,60.173085 23.293219,59.9122 23.290297,59.637724 23.093957,59.496449 22.900063,59.024074 22.766539,58.602762 22.697474,58.223368 22.500893,57.77122 22.368057,57.766618 22.176709,57.761572 21.984971,57.879088 21.794829,58.120271 21.606943,58.404201 21.482304,58.526237 21.29355,58.281428 21.100399,58.161739 20.908872,58.044351 20.718266,57.809258 20.525989,57.733498 20.399037))		3515878910	cm	88.1198	2	0	1	0
FI	2013-06-01T06:14:10	POINT(795.121 322.926)	POLYGON((769.75455 295.6098,822.43745 295.6098,822.43745 349.2682,769.75455 349.2682,769.75455 295.6098))	POLYGON((789.27 305.37,791.22 308.29,792.19 311.22,795.12 312.19,798.05 312.19,800.97 314.15,803.9 313.17,806.83 312.19,809.75 309.27,812.68 308.29,812.68 311.22,809.75 313.17,806.83 316.1,806.83 319.02,808.78 321.95,807.8 324.88,804.88 327.8,804.88 330.73,803.9 333.66,801.95 334.63,799.02 333.66,796.1 335.61,793.17 335.61,790.24 335.61,787.32 336.58,785.36 339.51,785.36 336.58,784.39 333.66,782.44 330.73,781.46 327.8,779.51 324.88,781.46 323.9,783.41 320.98,783.41 318.05,785.36 315.12,785.36 312.19,786.34 309.27,788.29 306.34,789.27 305.37))	POINT(62.995556 19.638959)	POLYGON((58.555622 17.842401,65.839284 17.923028,68.862003 21.411753,60.682708 21.317223,58.555622 17.842401))	POLYGON((61.42983 18.495974,61.813399 18.686872,62.06865 18.87722,62.518629 18.944368,62.933616 18.949015,63.441267 19.080346,63.825532 19.021863,64.215096 18.963478,64.517925 18.779945,64.917515 18.721785,65.057102 18.910928,64.701547 19.031813,64.398798 19.21627,64.538936 19.405348,64.981593 19.598758,64.977587 19.787293,64.675992 19.971994,64.825269 20.162737,64.825667 20.352008,64.576352 20.411853,64.083095 20.343492,63.745015 20.465726,63.313701 20.460812,62.888962 20.455991,62.517681 20.514548,62.378837 20.702695,62.240493 20.511425,61.969588 20.319553,61.567908 20.125833,61.305369 19.933912,60.917179 19.741493,61.137909 19.680861,61.27784 19.494601,61.155191 19.305015,61.296984 19.118571,61.177099 18.929454,61.190999 18.742678,61.336218 18.556919,61.42983 18.495974))		3085361150	cm	-83.3075	1	0	1	0
FI	2013-06-01T06:14:10	POINT(-110.244 321.951)	POLYGON((-149.26795 293.658,-69.26805 293.658,-69.26805 343.414,-149.26795 343.414,-149.26795 293.658))	POLYGON((-128.78 303.41,-125.85 304.39,-122.93 305.37,-120 307.32,-117.07 310.24,-114.15 312.19,-111.22 313.17,-108.29 314.15,-105.37 315.12,-102.44 318.05,-99.51 319.02,-96.59 319.02,-93.66 317.07,-90.73 316.1,-87.8 317.07,-84.88 315.12,-81.95 314.15,-79.02 313.17,-80 316.1,-80.98 319.02,-81.95 320.98,-83.9 323.9,-86.83 325.85,-86.83 328.78,-87.8 331.71,-90.73 333.66,-93.66 332.68,-96.59 331.71,-98.54 329.76,-101.46 327.8,-104.39 326.83,-107.32 327.8,-110.24 328.78,-113.17 329.76,-116.1 330.73,-119.02 332.68,-120.98 330.73,-120 327.8,-121.95 324.88,-124.88 323.9,-127.8 325.85,-130.73 328.78,-133.66 327.8,-136.59 328.78,-139.51 330.73,-138.54 327.8,-137.56 324.88,-135.61 321.95,-135.61 319.02,-132.68 316.1,-130.73 313.17,-131.71 310.24,-130.73 307.32,-128.78 304.39,-128.78 303.41))	POINT(-7.059535 19.185518)	POLYGON((-9.478766 17.384724,-4.38248 17.377018,-4.467706 20.565459,-9.664597 20.573632,-9.478766 17.384724))	POLYGON((-8.196462 18.002247,-8.011582 18.064349,-7.827304 18.126481,-7.645093 18.25051,-7.465452 18.436577,-7.283548 18.560851,-7.09823 18.623202,-6.91286 18.685583,-6.728053 18.747354,-6.547494 18.934665,-6.361807 18.99655,-6.174371 18.996291,-5.98185 18.871124,-5.79189 18.808777,-5.606313 18.870644,-5.41523 18.745599,-5.225824 18.683328,-5.036605 18.620449,-5.104932 18.807951,-5.173462 18.995038,-5.239604 19.120762,-5.370816 19.308296,-5.563281 19.433786,-5.569823 19.622194,-5.638951 19.810911,-5.832448 19.936825,-6.01908 19.8739,-6.205661 19.811654,-6.326442 19.686255,-6.509577 19.560407,-6.695826 19.498309,-6.887368 19.560967,-7.078531 19.624307,-7.270582 19.687676,-7.462849 19.750439,-7.657795 19.876387,-7.778487 19.750972,-7.70592 19.562288,-7.822778 19.374807,-8.00886 19.312195,-8.203811 19.437805,-8.403185 19.626574,-8.589564 19.563881,-8.782851 19.627296,-8.979312 19.753199,-8.905744 19.564492,-8.831863 19.376663,-8.695541 19.188299,-8.685554 19.000403,-8.486846 18.813014,-8.351818 18.62533,-8.405569 18.438213,-8.333468 18.251715,-8.199404 18.064682,-8.196462 18.002247))		5309693400	cm	-13.0466	3	1	2	1
FI	2013-06-01T06:14:10	POINT(-702.438 262.439)	POLYGON((-734.6331 243.90165,-670.2429 243.90165,-670.2429 281.95035,-734.6331 281.95035,-734.6331 243.90165))	POLYGON((-693.66 253.66,-690.73 253.66,-687.8 253.66,-684.88 253.66,-681.95 254.63,-680 256.58,-681.95 257.56,-684.88 257.56,-687.8 256.58,-690.73 257.56,-693.66 257.56,-695.61 260.49,-697.56 263.41,-699.51 265.37,-701.46 268.29,-703.41 269.27,-706.34 269.27,-709.27 270.24,-712.19 271.22,-715.12 271.22,-718.05 271.22,-720.97 271.22,-723.9 271.22,-722.93 269.27,-720 267.32,-717.07 266.34,-714.15 266.34,-711.22 264.39,-708.29 262.44,-705.36 259.51,-702.44 256.58,-699.51 254.63,-696.58 254.63,-693.66 253.66))	POINT(-50.285877 15.660528)	POLYGON((-53.162686 14.525807,-46.86309 14.466595,-47.595576 16.866218,-54.0886 16.928932,-53.162686 14.525807))	POLYGON((-49.247183 15.099423,-48.965234 15.096796,-48.68489 15.0942,-48.407091 15.091629,-48.148408 15.15009,-48.001914 15.271098,-48.20494 15.33448,-48.482901 15.337041,-48.742075 15.277925,-49.04259 15.342236,-49.325338 15.344878,-49.574665 15.53127,-49.826313 15.717243,-50.059806 15.842793,-50.316226 16.029125,-50.531845 16.092943,-50.824814 16.095753,-51.141859 16.159959,-51.460661 16.224843,-51.759949 16.227755,-52.061266 16.230693,-52.363653 16.233661,-52.669213 16.236669,-52.520734 16.112247,-52.170363 15.985927,-51.845967 15.921038,-51.547604 15.918141,-51.206352 15.792083,-50.868456 15.666155,-50.512846 15.478577,-50.162379 15.291237,-49.834819 15.165774,-49.54932 15.163093,-49.247183 15.099423))		3659379970	cm	-22.3653	0	0	0	0
FI	2013-06-01T06:14:10	POINT(-655.609 200.975)	POLYGON((-671.2188 169.75555,-630.2432 169.75555,-630.2432 232.19445,-671.2188 232.19445,-671.2188 169.75555))	POLYGON((-661.46 179.51,-659.51 180.49,-656.58 182.44,-653.66 183.41,-651.71 185.37,-650.73 188.29,-650.73 191.22,-650.73 194.15,-651.71 197.07,-651.71 200,-650.73 202.93,-647.8 204.88,-644.88 202.93,-644.88 200,-642.93 199.02,-640 201.95,-641.95 204.88,-640.97 207.8,-642.93 210.73,-643.9 213.66,-644.88 216.59,-646.83 219.51,-648.78 221.46,-650.73 220.49,-651.71 217.56,-652.68 214.63,-655.61 211.71,-656.58 209.76,-659.51 207.8,-658.54 204.88,-659.51 201.95,-658.54 199.02,-657.56 196.1,-658.54 193.17,-659.51 190.24,-660.49 187.32,-661.46 184.39,-661.46 181.46,-661.46 179.51))	POINT(-44.904574 11.781575)	POLYGON((-45.902577 9.867142,-42.386307 9.837988,-43.136265 13.703704,-46.7551 13.734932,-45.902577 9.867142))	POLYGON((-45.154047 10.460216,-44.994916 10.519159,-44.762165 10.637195,-44.519973 10.694866,-44.373941 10.814329,-44.323419 10.993798,-44.358284 11.174719,-44.393798 11.35576,-44.514906 11.537026,-44.551853 11.718332,-44.504182 11.899038,-44.275056 12.017713,-43.997704 11.894772,-43.960882 11.713358,-43.78115 11.651307,-43.566347 11.830584,-43.770322 12.01347,-43.72354 12.19378,-43.930497 12.376965,-44.053382 12.559581,-44.178161 12.742349,-44.388324 12.925369,-44.586249 13.048164,-44.743186 12.98925,-44.787469 12.807722,-44.831459 12.626334,-45.048353 12.447171,-45.10689 12.326863,-45.338501 12.207477,-45.213411 12.025689,-45.259921 11.844885,-45.13632 11.662746,-45.013004 11.481359,-45.062082 11.300949,-45.11086 11.120653,-45.161211 10.941101,-45.211144 10.761042,-45.176643 10.580383,-45.154047 10.460216))		3515878910	cm	71.1853	1	0	0	0
FI	2013-06-01T06:14:10	POINT(111.219 81.9511)	POLYGON((12.683 36.098,237.073 36.098,237.073 164.878,12.683 164.878,12.683 36.098))	POLYGON((206.83 45.85,208.78 47.8,209.76 50.73,211.71 53.66,214.63 56.59,217.56 57.56,220.49 54.63,223.41 54.63,226.34 56.59,227.32 58.54,226.34 61.46,224.39 64.39,223.41 67.32,226.34 69.27,223.41 72.2,221.46 75.12,218.54 74.15,215.61 74.15,212.68 72.2,211.71 69.27,208.78 67.32,205.85 67.32,202.93 70.24,200 73.17,197.07 75.12,194.15 78.05,191.22 79.02,188.29 78.05,185.37 80,182.44 82.93,179.51 84.88,176.59 85.85,174.63 88.78,171.71 90.73,168.78 92.68,166.83 95.61,164.88 96.59,161.95 94.63,159.02 93.66,156.1 92.68,153.17 93.66,150.24 94.63,147.32 95.61,144.39 94.63,141.46 93.66,138.54 93.66,135.61 96.59,133.66 99.51,130.73 99.51,130.73 96.59,128.78 93.66,125.85 92.68,122.93 92.68,120 94.63,117.07 96.59,114.15 95.61,112.19 93.66,109.27 91.71,106.34 92.68,103.41 92.68,100.49 91.71,97.56 90.73,94.63 90.73,91.71 89.76,88.78 92.68,87.8 95.61,84.88 98.54,81.95 99.51,79.02 101.46,76.1 101.46,73.17 100.49,70.24 103.41,67.32 105.37,67.32 108.29,66.34 111.22,63.41 113.17,60.49 113.17,57.56 116.1,58.54 119.02,59.51 121.95,57.56 120.98,54.63 120,51.71 121.95,49.76 124.88,48.78 126.83,45.85 126.83,43.9 129.76,41.95 131.71,39.02 133.66,37.07 136.59,34.15 138.54,31.22 140.49,30.24 143.41,31.22 146.34,28.29 149.27,26.34 152.19,25.37 155.12,25.37 152.19,25.37 149.27,24.39 146.34,24.39 143.41,22.44 140.49,23.41 137.56,26.34 135.61,29.27 134.63,32.2 133.66,35.12 131.71,35.12 128.78,34.15 125.85,36.1 122.93,38.05 120,39.02 118.05,41.95 116.1,44.88 113.17,46.83 110.24,48.78 107.32,51.71 107.32,54.63 105.37,55.61 102.44,57.56 101.46,60.49 101.46,63.41 98.54,64.39 95.61,66.34 92.68,67.32 89.76,65.37 86.83,62.44 84.88,64.39 81.95,66.34 80,69.27 79.02,72.2 77.07,75.12 75.12,78.05 73.17,80.98 72.2,83.9 71.22,86.83 70.24,89.76 68.29,91.71 66.34,94.63 64.39,97.56 63.41,100.49 61.46,102.44 62.44,103.41 65.37,105.37 68.29,108.29 70.24,111.22 71.22,114.15 72.2,117.07 71.22,120 71.22,122.93 69.27,125.85 69.27,128.78 68.29,131.71 67.32,134.63 65.37,136.59 66.34,136.59 69.27,138.54 72.2,141.46 74.15,144.39 74.15,147.32 76.1,150.24 77.07,153.17 76.1,156.1 75.12,159.02 73.17,161.95 73.17,164.88 72.2,167.8 72.2,170.73 71.22,173.66 71.22,176.59 70.24,179.51 70.24,182.44 69.27,185.37 68.29,187.32 65.37,190.24 63.41,191.22 60.49,191.22 57.56,194.15 56.59,197.07 55.61,199.02 53.66,201.95 51.71,203.9 48.78,206.83 45.85))	POINT(6.742335 4.3190848)	POLYGON((0.765185 1.543601,14.457716 1.563945,14.653579 9.382892,0.775283 9.360799,0.765185 1.543601))	POLYGON((12.584589 2.147766,12.706269 2.265826,12.76859 2.442945,12.891158 2.620245,13.07409 2.797736,13.256538 2.856822,13.43639 2.680254,13.617789 2.680736,13.801351 2.799654,13.863778 2.917658,13.805094 3.093979,13.68621 3.270777,13.627797 3.447776,13.811886 3.5662,13.632319 3.742938,13.513886 3.91928,13.331386 3.860108,13.14937 3.85963,12.965675 3.741186,12.902895 3.563805,12.719622 3.445418,12.538141 3.444966,12.359811 3.621115,12.181044 3.797914,12.001573 3.915462,11.823728 4.092346,11.643609 4.150633,11.461855 4.09151,11.283433 4.209132,11.105391 4.386115,10.926571 4.503801,10.747554 4.562158,10.629571 4.739384,10.451623 4.857154,10.273146 4.974953,10.156001 5.152314,10.036994 5.211487,9.854933 5.092302,9.673985 5.033152,9.493784 4.97341,9.314814 5.032469,9.135904 5.090933,8.957686 5.150018,8.777257 5.090289,8.596969 5.03118,8.418188 5.030875,8.241195 5.208194,8.124227 5.385068,7.944949 5.384777,7.942646 5.207709,7.821214 5.029903,7.641473 4.97023,7.463134 4.969959,7.285596 5.087885,7.108102 5.206447,6.929257 5.146782,6.808437 5.028416,6.629211 4.909998,6.451253 4.968547,6.272765 4.968319,6.094403 4.909316,5.915524 4.849719,5.737249 4.849511,5.559153 4.79054,5.382435 4.967277,5.324317 5.144806,5.148224 5.322267,4.970529 5.380911,4.793334 5.499011,4.615809 5.498843,4.437282 5.439842,4.260539 5.616825,4.083957 5.735611,4.085255 5.912852,4.027008 6.090715,3.849733 6.209015,3.672201 6.208879,3.495304 6.386772,3.556148 6.564299,3.616472 6.742504,3.49739 6.683428,3.318748 6.623715,3.141939 6.742178,3.024475 6.920338,2.965611 7.038963,2.787332 7.038858,2.669742 7.21715,2.551752 7.335834,2.374059 7.454526,2.256289 7.633013,2.079064 7.751804,1.901159 7.870639,1.842265 8.048741,1.902844 8.227587,1.724995 8.406431,1.606811 8.584779,1.548365 8.763852,1.547623 8.58476,1.5469 8.40637,1.48645 8.227441,1.485783 8.048619,1.366372 7.870459,1.424838 7.691824,1.602767 7.573027,1.780864 7.513372,1.958934 7.454342,2.136079 7.335634,2.135228 7.157224,2.075422 6.978867,2.193162 6.801268,2.310842 6.623138,2.369219 6.504618,2.546639 6.38619,2.723702 6.208264,2.84119 6.030377,2.958643 5.853164,3.136532 5.853275,3.313145 5.735035,3.371607 5.55729,3.489628 5.497922,3.667504 5.498051,3.843675 5.321086,3.902056 5.143485,4.019312 4.965989,4.077706 4.789108,3.958381 4.611529,3.780066 4.4933,3.897364 4.315992,4.014967 4.198049,4.19229 4.138882,4.369313 4.021026,4.54574 3.903197,4.722787 3.785395,4.90018 3.726891,5.076994 3.667793,5.254444 3.608706,5.431585 3.490974,5.549265 3.373199,5.725853 3.25551,5.903424 3.196476,6.080697 3.078826,6.19951 3.138202,6.259551 3.315388,6.379868 3.492086,6.55829 3.610237,6.737009 3.669744,6.915827 3.729261,7.093169 3.670233,7.271658 3.670488,7.44924 3.552816,7.627243 3.553082,7.805424 3.494094,7.983677 3.435719,8.160884 3.318107,8.281038 3.376947,8.282608 3.554117,8.403389 3.731526,8.583037 3.849791,8.76222 3.8501,8.942768 3.968399,9.122204 4.027416,9.301022 3.969048,9.479908 3.910086,9.657591 3.792451,9.837317 3.792799,10.016455 3.734476,10.195755 3.734835,10.375064 3.675923,10.555174 3.676296,10.734671 3.617402,10.91437 3.617787,11.094068 3.559514,11.27386 3.500648,11.391926 3.324354,11.570589 3.206269,11.629047 3.029906,11.627165 2.852837,11.807302 2.794641,11.986928 2.735848,12.106166 2.618321,12.286047 2.500954,12.404937 2.324271,12.584589 2.147766))		18153420800	cm	-26.0074	7	5	1	-1
FI	2013-06-01T06:14:10	POINT(795.121 47.8048)	POLYGON((736.585 25.3658,839.999 25.3658,839.999 93.6584,736.585 93.6584,736.585 25.3658))	POLYGON((795.12 35.12,798.05 37.07,800.97 39.02,803.9 39.02,805.85 40,806.83 42.93,808.78 45.85,811.71 47.8,814.63 48.78,815.61 51.71,816.58 54.63,817.56 57.56,819.51 60.49,822.44 61.46,824.39 63.41,824.39 66.34,824.39 69.27,825.36 72.2,826.34 75.12,827.32 78.05,829.27 80.98,830.24 82.93,829.27 82.93,827.32 80,824.39 79.02,822.44 76.1,819.51 76.1,816.58 73.17,813.66 70.24,810.73 69.27,807.8 69.27,805.85 67.32,802.93 64.39,800 63.41,797.07 60.49,794.15 57.56,791.22 56.59,788.29 54.63,785.36 54.63,782.44 55.61,779.51 55.61,776.58 53.66,773.66 52.68,770.73 51.71,767.8 50.73,764.88 50.73,761.95 50.73,759.02 50.73,756.1 52.68,753.17 54.63,750.24 56.59,747.32 56.59,746.34 54.63,749.27 54.63,752.19 53.66,753.17 50.73,755.12 47.8,757.07 45.85,760 45.85,762.93 45.85,765.85 45.85,768.78 44.88,771.71 44.88,774.63 44.88,777.56 46.83,780.49 47.8,782.44 44.88,781.46 41.95,784.39 40.98,787.32 42.93,790.24 42.93,793.17 40.98,794.15 38.05,795.12 35.12))	POINT(57.088947 2.5459522)	POLYGON((50.967009 1.133338,62.443804 1.240499,62.913161 5.383418,51.256491 5.270824,50.967009 1.133338))	POLYGON((57.043648 1.778146,57.378875 1.899251,57.716548 2.020409,58.052115 2.023608,58.280709 2.08508,58.405465 2.263548,58.64498 2.442539,58.998495 2.563972,59.350385 2.626699,59.482229 2.805345,59.614312 2.983418,59.749204 3.162168,60.003867 3.342134,60.369707 3.404498,60.624249 3.52516,60.644403 3.7029,60.665581 3.880696,60.809102 4.059748,60.955537 4.238274,61.103839 4.417478,61.377632 4.597992,61.519775 4.717758,61.39552 4.716503,61.120826 4.535949,60.743411 4.472713,60.476084 4.29293,60.114645 4.289335,59.73462 4.107903,59.361273 3.926608,59.005285 3.864327,58.659689 3.860949,58.418698 3.740432,58.061758 3.559451,57.719673 3.496785,57.370054 3.316564,57.025856 3.135849,56.694369 3.07397,56.36121 2.952162,56.040426 2.949144,55.727977 3.005531,55.412416 3.002582,55.090616 2.881552,54.777007 2.819329,54.464972 2.757743,54.155417 2.695595,53.853152 2.692825,53.552065 2.690078,53.253137 2.687366,52.964893 2.802754,52.677835 2.91817,52.392961 3.034238,52.102875 3.031634,51.997987 2.912071,52.288337 2.914672,52.575719 2.858548,52.662559 2.682031,52.847801 2.506425,53.037811 2.390176,53.335123 2.39286,53.63454 2.39558,53.935111 2.39832,54.235519 2.342384,54.54158 2.345193,54.848932 2.348022,55.166957 2.46894,55.484106 2.530575,55.682951 2.355759,55.566978 2.177427,55.880257 2.121669,56.2062 2.242676,56.527061 2.24569,56.844841 2.130718,56.944256 1.954418,57.043648 1.778146))		7533991400	cm	12.5112	1	0	1	1
