event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2013-11-01T17:51:03	POINT(35.889 740.71)	POLYGON((13.95685 711.7993,56.82435 711.7993,56.82435 767.6267,13.95685 767.6267,13.95685 711.7993))	POLYGON((37.88 721.77,40.87 722.77,40.87 725.76,42.87 728.75,41.87 731.74,39.88 734.73,40.87 737.72,39.88 740.71,38.88 743.7,41.87 745.69,44.86 747.69,46.86 750.68,44.86 753.67,44.86 756.66,41.87 757.66,38.88 755.66,35.89 754.67,32.9 752.67,30.9 749.68,28.91 746.69,29.91 743.7,31.9 741.71,32.9 738.72,30.9 735.73,27.91 732.73,24.92 733.73,23.93 731.74,26.92 731.74,29.91 729.74,31.9 726.75,33.9 723.76,36.89 722.77,37.88 721.77))	POINT(3.6235465 54.134379)	POLYGON((1.326691 51.549083,5.407261 51.533307,6.125816 56.667205,1.502665 56.687045,1.326691 51.549083))	POLYGON((3.673949 52.421174,3.972336 52.508847,3.996753 52.775727,4.218757 53.043107,4.146328 53.313342,3.974431 53.585511,4.099837 53.857831,4.026964 54.132627,3.95235 54.409004,4.276044 54.592106,4.603027 54.776742,4.842293 55.05535,4.668312 55.337871,4.702137 55.621042,4.398999 55.717753,4.064622 55.529233,3.742748 55.436847,3.414277 55.249244,3.184012 54.969092,2.958214 54.690563,3.039781 54.412626,3.227671 54.228068,3.30687 53.952788,3.085432 53.68019,2.76873 53.408456,2.477276 53.500079,2.368717 53.319943,2.664833 53.319091,2.948493 53.137502,3.125214 52.867991,3.300927 52.599888,3.585101 52.510519,3.673949 52.421174))		2870102270	cm	85.6681	3	2	1	0
FI	2013-11-01T17:51:03	POINT(153.525 704.821)	POLYGON((106.6705 671.9228,203.3715 671.9228,203.3715 739.7132,106.6705 739.7132,106.6705 671.9228))	POLYGON((168.48 681.89,171.47 681.89,173.46 682.89,174.46 685.88,177.45 688.87,180.44 691.86,183.43 691.86,186.42 690.86,189.41 689.87,192.41 690.86,193.4 693.85,191.41 696.85,188.42 697.84,185.43 700.83,182.44 702.83,179.45 703.82,176.45 703.82,173.46 706.81,171.47 706.81,168.48 706.81,165.49 709.81,164.49 712.8,167.48 715.79,168.48 718.78,165.49 719.77,163.49 716.78,160.5 715.79,158.51 713.79,158.51 710.8,156.52 707.81,153.53 707.81,150.53 708.81,147.54 708.81,144.55 710.8,141.56 712.8,138.57 712.8,135.58 713.79,132.59 716.78,131.59 719.77,129.6 721.77,126.61 721.77,123.62 723.76,120.63 725.76,118.63 728.75,116.64 728.75,117.64 725.76,118.63 722.77,119.63 719.77,122.62 716.78,125.61 715.79,128.6 714.79,130.6 712.8,133.59 711.8,135.58 708.81,136.58 705.82,136.58 702.83,138.57 699.84,137.57 696.85,134.58 694.85,133.59 692.86,135.58 690.86,138.57 690.86,141.56 690.86,144.55 690.86,146.55 692.86,143.56 693.85,141.56 696.85,143.56 699.84,146.55 699.84,149.54 699.84,152.53 697.84,155.52 695.85,156.52 693.85,159.51 694.85,162.5 692.86,162.5 689.87,162.5 686.88,165.49 684.88,168.48 681.89))	POINT(14.519761 50.822819)	POLYGON((9.486113 48.120048,18.263754 47.979574,20.816587 53.805476,10.787967 53.984087,9.486113 48.120048))	POLYGON((15.317807 48.862227,15.59499 48.857306,15.806629 48.937004,15.981835 49.184228,16.346851 49.429002,16.71687 49.674683,17.000335 49.669217,17.253323 49.579626,17.506107 49.490934,17.821845 49.568225,18.012354 49.817802,17.919707 50.075186,17.664712 50.164948,17.473895 50.425002,17.249786 50.601509,16.992119 50.691917,16.70162 50.697493,16.505869 50.959878,16.312447 50.963489,16.022105 50.96884,15.82311 51.233255,15.817593 51.494584,16.206674 51.750051,16.403765 52.010295,16.138997 52.102865,15.844129 51.843875,15.518059 51.762471,15.261453 51.59121,15.172375 51.3311,14.892332 51.075551,14.602975 51.080419,14.340421 51.171691,14.05107 51.176377,13.814949 51.353539,13.577798 51.532102,13.286979 51.536558,13.021666 51.627309,12.806308 51.893422,12.784985 52.158024,12.640475 52.337666,12.345346 52.341867,12.099723 52.522565,11.85282 52.704721,11.72746 52.974897,11.5287 52.977525,11.555955 52.708674,11.58253 52.441267,11.610154 52.174358,11.832373 51.907108,12.100362 51.816249,12.367345 51.724588,12.513064 51.547953,12.778255 51.456633,12.896402 51.19415,12.919004 50.934346,12.846673 50.677207,12.964361 50.418491,12.799478 50.165164,12.47268 49.999502,12.335831 49.832413,12.477571 49.661034,12.75629 49.656992,13.035248 49.652857,13.314451 49.648629,13.549369 49.814368,13.292474 49.90237,13.175775 50.159559,13.43781 50.411329,13.721845 50.406909,14.006147 50.402399,14.238372 50.227421,14.469681 50.053781,14.511889 49.88292,14.82059 49.96275,15.049558 49.789767,14.969856 49.538101,14.891637 49.287539,15.118202 49.115767,15.317807 48.862227))		6672990700	cm	-22.2778	3	0	2	1
FI	2013-11-01T17:51:03	POINT(-571.234 608.12)	POLYGON((-597.15335 579.2087,-544.31665 579.2087,-544.31665 632.0453,-597.15335 632.0453,-597.15335 579.2087))	POLYGON((-568.24 589.18,-565.25 589.18,-562.26 590.18,-559.27 591.17,-558.27 594.16,-556.28 597.15,-554.29 600.14,-557.28 603.14,-558.27 605.13,-561.26 607.12,-564.26 609.12,-567.25 611.11,-568.24 614.1,-566.25 617.09,-563.26 619.09,-563.26 622.08,-566.25 621.08,-569.24 621.08,-572.23 621.08,-575.22 621.08,-578.21 619.09,-581.2 618.09,-584.19 619.09,-586.19 620.08,-587.18 617.09,-584.19 614.1,-581.2 611.11,-579.21 608.12,-576.22 605.13,-574.22 602.14,-572.23 599.15,-570.24 596.16,-569.24 593.17,-569.24 590.18,-568.24 589.18))	POINT(-52.081073 41.619304)	POLYGON((-52.920718 39.399307,-46.917588 39.719533,-50.823284 43.538072,-57.70512 43.150529,-52.920718 39.399307))	POLYGON((-50.261555 40.28702,-49.917687 40.30538,-49.647266 40.394607,-49.377057 40.483071,-49.477337 40.702209,-49.466453 40.927913,-49.457166 41.154237,-50.027487 41.351306,-50.295295 41.488215,-50.802999 41.612505,-51.320353 41.737166,-51.843675 41.860868,-52.21428 42.069888,-52.223885 42.299447,-52.027253 42.464567,-52.285502 42.681797,-52.569216 42.588716,-52.942479 42.568082,-53.318458 42.547185,-53.697241 42.526027,-53.897123 42.360871,-54.187951 42.26727,-54.664913 42.317509,-55.017558 42.37399,-54.866308 42.151669,-54.208412 41.958825,-53.56522 41.765619,-53.059786 41.565227,-52.442101 41.371609,-51.956405 41.171217,-51.481007 40.970821,-51.014372 40.770521,-50.671509 40.564082,-50.450198 40.351749,-50.261555 40.28702))		2941852670	cm	-44.8525	2	1	1	0
FI	2013-11-01T17:51:03	POINT(-114.646 463.567)	POLYGON((-139.5684 443.62865,-88.7256 443.62865,-88.7256 483.50535,-139.5684 483.50535,-139.5684 443.62865))	POLYGON((-129.6 453.6,-126.61 453.6,-123.62 454.59,-120.63 455.59,-117.64 457.59,-114.65 459.58,-111.65 462.57,-108.66 464.56,-106.67 466.56,-103.68 468.55,-100.69 467.55,-98.69 468.55,-101.69 469.55,-104.68 471.54,-107.67 472.54,-110.66 472.54,-112.65 469.55,-115.64 468.55,-118.63 467.55,-121.62 464.56,-124.61 462.57,-126.61 461.57,-128.6 458.58,-129.6 455.59,-129.6 453.6))	POINT(-8.0812079 32.803105)	POLYGON((-9.707266 31.45196,-6.155448 31.486259,-6.345722 34.169142,-10.008533 34.132941,-9.707266 31.45196))	POLYGON((-9.074386 32.124048,-8.863528 32.126342,-8.659135 32.194752,-8.454622 32.263822,-8.256093 32.399856,-8.057064 32.53534,-7.862854 32.738139,-7.662805 32.873959,-7.533324 33.009946,-7.332412 33.146044,-7.114468 33.080449,-6.977936 33.149119,-7.196609 33.214783,-7.420761 33.347352,-7.639804 33.413033,-7.853115 33.411031,-7.976445 33.207612,-8.183045 33.138041,-8.389437 33.068464,-8.582468 32.864898,-8.781541 32.728865,-8.916694 32.66017,-9.037403 32.458056,-9.087818 32.257079,-9.074386 32.124048))		2583092740	cm	31.9993	0	0	0	0
FI	2013-11-01T17:51:03	POINT(34.8921 399.764)	POLYGON((-42.8675 360.88405,115.6425 360.88405,115.6425 434.65595,-42.8675 434.65595,-42.8675 360.88405))	POLYGON((104.68 370.85,104.68 372.85,102.68 375.84,103.68 378.83,103.68 381.82,102.68 384.81,99.69 385.81,96.7 388.8,93.71 390.79,90.72 393.78,87.73 393.78,84.74 392.79,81.75 392.79,78.76 393.78,75.77 391.79,72.77 391.79,69.78 392.79,66.79 393.78,63.8 394.78,60.81 395.78,57.82 396.77,54.83 396.77,51.84 394.78,42.87 401.76,39.88 403.75,36.89 403.75,33.9 404.75,30.9 403.75,27.91 405.75,25.92 407.74,22.93 408.74,19.94 410.73,18.94 413.72,15.95 413.72,12.96 415.71,12.96 418.71,9.97 418.71,6.98 419.7,3.99 420.7,1 420.7,-1.99 417.71,-4.98 418.71,-7.98 415.71,-16.95 417.71,-19.94 420.7,-22.93 422.69,-25.92 424.69,-28.91 424.69,-31.9 422.69,-32.9 419.7,-32.9 416.71,-32.9 413.72,-31.9 410.73,-30.9 407.74,-27.91 409.73,-24.92 411.73,-24.92 414.72,-22.93 417.71,-19.94 418.71,-10.97 412.72,-7.98 410.73,-4.98 408.74,-1.99 406.74,0 404.75,2.99 404.75,5.98 402.75,7.98 400.76,10.97 400.76,13.96 399.76,16.95 397.77,18.94 397.77,20.94 400.76,23.93 400.76,26.92 398.77,29.91 395.78,32.9 394.78,35.89 394.78,37.88 397.77,40.87 397.77,50.84 392.79,50.84 389.79,47.85 387.8,50.84 385.81,53.83 385.81,56.82 386.8,59.82 383.81,61.81 382.82,64.8 380.82,67.79 377.83,69.78 374.84,71.78 372.85,74.77 373.84,77.76 375.84,80.75 376.83,83.74 377.83,86.73 376.83,89.72 374.84,92.71 373.84,95.7 373.84,98.69 373.84,101.69 373.84,104.68 370.85))	POINT(2.3476089 28.626973)	POLYGON((-2.819915 26.128194,7.624845 26.097172,7.981681 30.875693,-2.951411 30.909271,-2.819915 26.128194))	POLYGON((6.937121 26.739088,6.945014 26.866955,6.823431 27.059478,6.902107 27.250574,6.914177 27.442507,6.859288 27.635289,6.662676 27.701308,6.473616 27.895531,6.280236 28.025455,6.090203 28.220075,5.888829 28.221556,5.684096 28.159021,5.482974 28.160402,5.285095 28.225707,5.07783 28.098428,4.876334 28.099663,4.678399 28.165431,4.480256 28.23054,4.281954 28.296278,4.083464 28.362002,3.884759 28.427063,3.683614 28.427999,3.478266 28.300114,2.888332 28.754737,2.690097 28.884675,2.48829 28.885318,2.287948 28.950909,2.084079 28.886453,1.884722 29.01698,1.752512 29.146803,1.551292 29.212348,1.350692 29.342441,1.285422 29.53774,1.082473 29.538035,0.880675 29.668359,0.88241 29.864733,0.678819 29.864929,0.475547 29.929946,0.272017 29.99561,0.068174 29.995653,-0.1354 29.799707,-0.339064 29.865144,-0.542256 29.668654,-1.153347 29.798902,-1.359511 29.994522,-1.565482 30.124736,-1.772042 30.255706,-1.976524 30.255235,-2.17811 30.123333,-2.241962 29.927007,-2.237555 29.731188,-2.233199 29.535693,-2.161116 29.340693,-2.089344 29.146007,-1.889501 29.276158,-1.689192 29.407056,-1.692465 29.602349,-1.560329 29.798223,-1.357723 29.864083,-0.743994 29.473096,-0.54051 29.343382,-0.336879 29.213758,-0.134444 29.083572,0 28.954127,0.201751 28.954102,0.402997 28.824055,0.537115 28.694788,0.738373 28.69463,0.939056 28.629558,1.138806 28.500317,1.272525 28.500119,1.40953 28.693745,1.61084 28.693372,1.809932 28.563899,2.007335 28.369782,2.206736 28.304562,2.40739 28.303993,2.545614 28.497128,2.746682 28.496474,3.406968 28.171758,3.400801 27.978067,3.196788 27.85056,3.392728 27.721556,3.59249 27.720696,3.794524 27.783545,3.988083 27.590119,4.118554 27.525793,4.31306 27.396244,4.5046 27.203266,4.629115 27.010903,4.756654 26.882753,4.958032 26.944917,5.162691 27.071751,5.36478 27.133898,5.5672 27.196668,5.763246 27.131166,5.955748 27.002241,6.151386 26.936736,6.350502 26.935202,6.549687 26.933618,6.749611 26.931978,6.937121 26.739088))		12413230100	cm	9.56258	2	1	1	0
FI	2013-11-01T17:51:03	POINT(202.374 341.943)	POLYGON((127.6055 292.09705,259.1985 292.09705,259.1985 365.86895,127.6055 365.86895,127.6055 292.09705))	POLYGON((232.28 302.07,235.27 302.07,238.26 305.06,241.25 305.06,244.24 304.06,246.24 304.06,245.24 307.05,245.24 310.04,245.24 313.03,245.24 316.02,247.24 319.01,249.23 322,248.23 325,246.24 327.99,246.24 330.98,246.24 333.97,244.24 336.96,242.25 339.95,241.25 342.94,240.26 345.93,238.26 347.92,235.27 349.92,232.28 351.91,230.29 351.91,228.29 348.92,225.3 346.93,224.31 343.94,221.32 342.94,218.32 344.93,215.33 345.93,212.34 347.92,209.35 349.92,206.36 352.91,203.37 354.9,200.38 354.9,197.39 354.9,194.4 351.91,191.41 351.91,188.42 350.91,185.43 350.91,182.44 352.91,179.45 352.91,176.45 353.91,173.46 353.91,170.47 353.91,167.48 353.91,164.49 355.9,161.5 355.9,158.51 354.9,155.52 354.9,152.53 352.91,150.53 350.91,151.53 347.92,152.53 344.93,151.53 341.94,148.54 340.95,145.55 339.95,142.56 340.95,139.57 341.94,137.57 340.95,138.57 337.96,140.57 334.96,141.56 331.97,143.56 328.98,146.55 330.98,148.54 333.97,151.53 335.96,154.52 335.96,157.51 332.97,159.51 331.97,162.5 332.97,165.49 330.98,167.48 327.99,166.49 325,167.48 322,167.48 319.01,170.47 319.01,172.47 321.01,173.46 324,175.46 326.99,178.45 328.98,181.44 327.99,184.43 326.99,187.42 326.99,190.41 328.98,193.4 327.99,196.39 325,198.39 322,200.38 325,202.37 327.99,202.37 330.98,202.37 333.97,205.37 335.96,208.36 334.96,211.35 333.97,214.34 330.98,217.33 330.98,220.32 329.98,223.31 328.98,226.3 327.99,228.29 325,228.29 322,229.29 319.01,229.29 316.02,229.29 313.03,230.29 310.04,231.28 307.05,231.28 304.06,232.28 302.07))	POINT(13.283223 24.823582)	POLYGON((8.138885 21.775922,16.699125 21.643907,17.330252 26.266177,8.441849 26.406703,8.138885 21.775922))	POLYGON((14.992021 22.296253,15.189273 22.292571,15.407821 22.474417,15.605699 22.470625,15.796472 22.404701,15.928988 22.402105,15.884667 22.589093,15.906874 22.774983,15.92934 22.961073,15.952072 23.147364,16.108593 23.331228,16.265201 23.515274,16.222205 23.70415,16.112817 23.893938,16.137009 24.081291,16.161483 24.268867,16.051509 24.459335,15.942148 24.650002,15.899542 24.839592,15.857696 25.029405,15.739189 25.157618,15.553713 25.287839,15.368013 25.417495,15.233433 25.420021,15.074049 25.233512,14.856698 25.111539,14.766743 24.924114,14.558275 24.864692,14.372032 24.993755,14.178888 25.060377,13.993059 25.189503,13.807143 25.319332,13.628322 25.511895,13.441932 25.641283,13.241007 25.644578,13.040237 25.647824,12.818916 25.461643,12.618767 25.464775,12.412111 25.40457,12.212355 25.407599,12.025626 25.537191,11.825925 25.540125,11.631953 25.606372,11.432404 25.609206,11.232985 25.611992,11.033689 25.614726,10.846179 25.743587,10.646911 25.746227,10.44211 25.685393,10.243186 25.687932,10.033624 25.564281,9.890269 25.439248,9.940807 25.249274,9.991326 25.059543,9.909799 24.871676,9.707547 24.811646,9.505573 24.750959,9.313489 24.816283,9.12127 24.880957,8.984979 24.820002,9.036933 24.630873,9.154436 24.440603,9.20558 24.251934,9.322817 24.062731,9.528091 24.185966,9.673084 24.372257,9.879494 24.495017,10.076279 24.492586,10.25768 24.302134,10.384033 24.237639,10.586026 24.297899,10.772178 24.17033,10.886969 23.980998,10.805994 23.794515,10.85509 23.605882,10.839451 23.418965,11.03518 23.416311,11.176928 23.539507,11.258191 23.725655,11.40631 23.911076,11.614575 24.033022,11.805933 23.968095,11.997187 23.902522,12.194406 23.899572,12.403992 24.021301,12.59549 23.956187,12.774357 23.765798,12.887591 23.576017,13.038045 23.761593,13.189118 23.946732,13.208804 24.134221,13.228718 24.321935,13.441749 24.443705,13.633938 24.37753,13.82617 24.311967,14.004263 24.120868,14.20335 24.117405,14.395376 24.051182,14.587389 23.984936,14.779465 23.919296,14.890105 23.729672,14.868213 23.542071,14.913064 23.354089,14.891642 23.167538,14.87047 22.981199,14.915688 22.793842,14.960317 22.606703,14.939686 22.420974,14.992021 22.296253))		9543064600	cm	-12.95	5	4	1	-1
FI	2013-11-01T17:51:03	POINT(537.339 305.057)	POLYGON((517.39985 268.1704,550.29815 268.1704,550.29815 338.9516,517.39985 338.9516,517.39985 268.1704))	POLYGON((535.34 278.14,537.34 281.13,538.34 284.12,538.34 287.11,539.33 290.1,539.33 293.09,540.33 296.08,540.33 299.08,540.33 302.07,540.33 305.06,540.33 308.05,539.33 311.04,538.34 314.03,537.34 317.02,536.34 320.01,536.34 323,538.34 325.99,540.33 327.99,537.34 328.98,534.35 325.99,531.36 325,528.37 325.99,529.36 324,532.35 323,535.34 320.01,535.34 317.02,535.34 314.03,534.35 311.04,534.35 308.05,534.35 305.06,534.35 302.07,533.35 299.08,534.35 296.08,535.34 293.09,536.34 290.1,536.34 287.11,535.34 284.12,535.34 281.13,535.34 278.14))	POINT(36.639675 21.808626)	POLYGON((34.49249 19.614539,37.011487 19.507981,38.355019 23.860099,35.723975 23.973778,34.49249 19.614539))	POLYGON((36.016711 20.165489,36.220523 20.341523,36.348183 20.520976,36.399093 20.703891,36.527715 20.88366,36.580038 21.066887,36.711212 21.246907,36.765158 21.431076,36.819597 21.614794,36.874706 21.798682,36.930502 21.982743,36.90805 22.170394,36.88685 22.358199,36.865334 22.546231,36.8443 22.734451,36.902978 22.919448,37.12141 23.09775,37.320527 23.214813,37.102142 23.286565,36.804441 23.111448,36.548219 23.060257,36.331644 23.131687,36.370853 23.005041,36.587256 22.93303,36.765209 22.737859,36.707398 22.553031,36.650282 22.368395,36.516087 22.187268,36.460491 22.002974,36.405576 21.818855,36.35133 21.634914,36.21984 21.454464,36.244637 21.266922,36.269281 21.080204,36.295143 20.893629,36.243869 20.710533,36.115861 20.5309,36.065978 20.348112,36.016711 20.165489))		3946389500	cm	-88.6055	1	1	0	0
FI	2013-11-01T17:51:03	POINT(-526.372 117.636)	POLYGON((-560.2672 101.68605,-492.4768 101.68605,-492.4768 138.57195,-560.2672 138.57195,-560.2672 101.68605))	POLYGON((-517.4 111.65,-514.41 111.65,-511.42 111.65,-508.43 112.65,-505.44 113.65,-504.44 116.64,-502.45 119.63,-502.45 122.62,-505.44 120.63,-508.43 118.63,-511.42 117.64,-514.41 117.64,-517.4 116.64,-520.39 116.64,-523.38 117.64,-526.37 118.63,-529.36 119.63,-532.35 119.63,-535.34 120.63,-538.34 120.63,-541.33 120.63,-543.32 123.62,-544.32 126.61,-547.31 127.61,-550.3 127.61,-548.3 124.61,-546.31 122.62,-544.32 119.63,-541.33 117.64,-538.34 117.64,-535.34 117.64,-532.35 116.64,-529.36 116.64,-526.37 115.64,-523.38 115.64,-520.39 112.65,-517.4 111.65))	POINT(-33.50143 10.561875)	POLYGON((-35.849736 9.514028,-30.99669 9.711726,-31.249713 11.89927,-36.148215 11.699223,-35.849736 9.514028))	POLYGON((-32.817255 10.23315,-32.604626 10.241638,-32.39249 10.250057,-32.187632 10.31765,-31.983196 10.385185,-31.933131 10.565136,-31.813554 10.747854,-31.834692 10.925161,-32.03173 10.798911,-32.229135 10.672037,-32.434113 10.604986,-32.646552 10.596549,-32.852331 10.528785,-33.065706 10.520215,-33.28686 10.570832,-33.508602 10.620784,-33.73109 10.671258,-33.946702 10.662397,-34.170456 10.71273,-34.387912 10.703691,-34.605202 10.694607,-34.773625 10.865728,-34.870583 11.039916,-35.097511 11.089963,-35.316892 11.080634,-35.145646 10.909021,-34.984047 10.797243,-34.815256 10.626193,-34.582234 10.51744,-34.365112 10.526519,-34.147818 10.535546,-33.924368 10.485226,-33.708917 10.494081,-33.486723 10.443614,-33.272375 10.452322,-33.037372 10.283825,-32.817255 10.23315))		3946389500	cm	-16.189	2	1	1	0
FI	2013-11-01T17:51:03	POINT(646.003 122.621)	POLYGON((609.11655 96.7015,657.96545 96.7015,657.96545 169.4765,609.11655 169.4765,609.11655 96.7015))	POLYGON((638.03 106.67,641.02 106.67,644.01 107.67,646 109.66,648 112.65,645.01 112.65,642.01 111.65,639.02 112.65,636.03 115.64,633.04 116.64,630.05 118.63,627.06 120.63,638.03 143.56,641.02 144.55,639.02 147.54,639.02 150.53,637.03 152.53,634.04 152.53,631.05 153.53,630.05 156.52,629.05 159.51,626.06 159.51,625.07 156.52,626.06 153.53,628.06 150.53,631.05 147.54,634.04 145.55,623.07 121.62,620.08 119.63,620.08 116.64,619.09 113.65,621.08 113.65,624.07 113.65,627.06 111.65,630.05 110.66,633.04 110.66,636.03 108.66,638.03 106.67))	POINT(42.64473 10.442941)	POLYGON((39.494265 9.052779,43.376429 8.862368,44.184114 13.169997,40.21114 13.36603,39.494265 9.052779))	POLYGON((41.850331 9.532012,42.09015 9.520139,42.339947 9.567241,42.519035 9.676785,42.709244 9.845337,42.466921 9.857472,42.215364 9.810443,41.984202 9.881477,41.772483 10.070073,41.542915 10.140949,41.323477 10.270294,41.104954 10.400169,42.221101 11.714844,42.474822 11.761482,42.346511 11.946819,42.381147 12.124148,42.243028 12.250805,42.000952 12.262758,41.771382 12.333961,41.725903 12.515406,41.680921 12.696914,41.440594 12.70864,41.326044 12.534912,41.370676 12.353533,41.496596 12.167683,41.702778 11.978566,41.92108 11.848733,40.79858 10.474034,40.544258 10.36764,40.516718 10.19076,40.412 10.017648,40.568261 10.010142,40.803716 9.998791,41.0219 9.869095,41.249947 9.79904,41.487705 9.787411,41.708203 9.657491,41.850331 9.532012))		6385980900	cm	-78.4989	1	1	0	0
FI	2013-11-01T17:51:03	POINT(-679.898 49.8459)	POLYGON((-740.71 13.95685,-621.08 13.95685,-621.08 97.69795,-740.71 97.69795,-740.71 13.95685))	POLYGON((-635.04 23.93,-632.05 24.92,-632.05 26.92,-632.05 29.91,-635.04 31.9,-637.03 34.89,-637.03 37.88,-638.03 40.87,-641.02 41.87,-644.01 43.86,-647 43.86,-649.99 43.86,-652.98 45.86,-655.97 46.86,-658.96 47.85,-661.95 49.85,-664.94 50.84,-667.93 52.84,-670.93 54.83,-673.92 57.82,-675.91 60.81,-675.91 63.8,-676.91 66.79,-679.9 69.78,-680.89 72.77,-681.89 75.77,-681.89 78.76,-682.89 81.75,-681.89 84.74,-683.89 87.73,-686.88 86.73,-689.87 84.74,-692.86 84.74,-692.86 81.75,-693.85 78.76,-695.85 75.77,-698.84 73.77,-701.83 72.77,-701.83 69.78,-701.83 66.79,-704.82 63.8,-707.81 61.81,-710.8 58.82,-713.79 55.83,-716.78 53.83,-718.78 50.84,-720.77 47.85,-722.77 44.86,-724.76 41.87,-727.75 41.87,-730.74 38.88,-729.74 35.89,-726.75 32.9,-724.76 31.9,-724.76 34.89,-721.77 36.89,-718.78 35.89,-716.78 32.9,-714.79 31.9,-714.79 34.89,-711.8 36.89,-709.81 39.88,-707.81 42.87,-704.82 42.87,-701.83 42.87,-698.84 41.87,-695.85 41.87,-692.86 38.88,-689.87 40.87,-686.88 41.87,-683.89 40.87,-680.89 39.88,-677.9 39.88,-674.91 39.88,-671.92 37.88,-668.93 34.89,-666.94 31.9,-664.94 29.91,-661.95 27.91,-658.96 27.91,-655.97 28.91,-652.98 29.91,-649.99 31.9,-647 32.9,-644.01 32.9,-641.02 30.9,-639.02 28.91,-637.03 25.92,-635.04 23.93))	POINT(-44.840406 6.005649)	POLYGON((-49.972402 3.597474,-39.947975 4.127478,-40.432407 9.067363,-50.606137 8.529615,-49.972402 3.597474))	POLYGON((-41.074092 4.662786,-40.843741 4.732661,-40.852304 4.850592,-40.865509 5.026897,-41.109286 5.132728,-41.28012 5.301305,-41.294765 5.477587,-41.388859 5.649974,-41.630755 5.697221,-41.878947 5.802729,-42.117483 5.79082,-42.35691 5.77881,-42.608343 5.884594,-42.855342 5.931322,-43.103365 5.977357,-43.358445 6.082816,-43.608758 6.128626,-43.86644 6.233856,-44.126292 6.33834,-44.393328 6.501684,-44.578855 6.669268,-44.599513 6.845499,-44.704195 7.017367,-44.97641 7.180468,-45.082158 7.352333,-45.189628 7.524736,-45.21345 7.701001,-45.322307 7.872818,-45.262838 8.053574,-45.457679 8.220937,-45.702932 8.148503,-45.940716 8.017588,-46.196809 8.003884,-46.17116 7.827631,-46.231053 7.646835,-46.378418 7.461369,-46.620122 7.329592,-46.871087 7.256627,-46.847347 7.08045,-46.82422 6.904283,-47.061447 6.713981,-47.307595 6.582482,-47.547822 6.391956,-47.789673 6.201314,-48.040068 6.068868,-48.197024 5.882883,-48.354138 5.696886,-48.513214 5.510784,-48.672489 5.324664,-48.941481 5.309545,-49.193271 5.118149,-49.084727 4.947125,-48.797798 4.786167,-48.613564 4.737285,-48.630494 4.913455,-48.3748 5.046262,-48.103022 5.002173,-47.909037 4.835835,-47.728004 4.786636,-47.744584 4.962822,-47.493186 5.095177,-47.336403 5.280934,-47.179771 5.466681,-46.91973 5.480899,-46.660933 5.494981,-46.397415 5.450019,-46.141087 5.463852,-45.868753 5.301362,-45.626197 5.432218,-45.379132 5.504614,-45.121717 5.45903,-44.864743 5.41396,-44.615287 5.427076,-44.366887 5.440073,-44.108714 5.335082,-43.846823 5.171612,-43.668513 5.003799,-43.495258 4.894916,-43.242142 4.789518,-42.999483 4.801921,-42.7624 4.873177,-42.526268 4.944328,-42.295752 5.073743,-42.061472 5.144694,-41.823283 5.156592,-41.576597 5.050468,-41.409316 4.940973,-41.239136 4.772424,-41.074092 4.662786))		8251567100	cm	-0.707014	2	1	0	-1
