event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fi_length	fi_lengthunit	fi_tilt	fi_barbstot	fi_barbsr	fi_barbsl	fi_chirality
FI	2012-01-01T08:15:04	POINT(282.715 565.43)	POLYGON((247.5015 540.2777,315.9165 540.2777,315.9165 584.5463,247.5015 584.5463,247.5015 540.2777))	POLYGON((301.83 550.34,304.85 552.35,304.85 554.36,301.83 555.37,298.81 557.38,297.81 560.4,300.82 563.42,301.83 566.44,298.81 568.45,295.79 569.45,292.78 570.46,289.76 570.46,286.74 570.46,283.72 570.46,280.7 571.47,277.68 573.48,274.67 572.47,271.65 570.46,268.63 568.45,265.61 570.46,263.6 573.48,261.59 573.48,258.57 572.47,258.57 569.45,261.59 569.45,264.61 566.44,267.62 563.42,268.63 560.4,270.64 557.38,272.65 554.36,275.67 554.36,278.69 556.38,281.71 558.39,284.73 559.39,287.75 558.39,290.76 557.38,293.78 556.38,296.8 555.37,299.82 553.36,301.83 550.34))	POINT(20.025746 32.489619)	POLYGON((17.090713 30.648946,22.057297 30.742949,22.897701 33.935427,17.723382 33.833141,17.090713 30.648946))	POLYGON((21.187189 31.435504,21.44547 31.583499,21.480457 31.727161,21.273511 31.794802,21.083886 31.934227,21.062015 32.14957,21.34026 32.371643,21.470657 32.591295,21.280504 32.732086,21.071893 32.799908,20.864246 32.868571,20.637923 32.864015,20.411974 32.859512,20.186398 32.855067,19.978484 32.923961,19.78765 33.065651,19.546226 32.987947,19.288432 32.837836,19.032133 32.688084,18.841156 32.829531,18.740941 33.046013,18.592121 33.043307,18.352905 32.965915,18.305847 32.746963,18.528339 32.750959,18.703662 32.537343,18.877848 32.323606,18.904981 32.107763,19.005623 31.893852,19.106256 31.680517,19.327242 31.68464,19.580497 31.833298,19.835032 31.981586,20.074317 32.057669,20.281009 31.990258,20.486825 31.92222,20.693576 31.855012,20.900196 31.787196,21.08975 31.647987,21.187189 31.435504))		3946389500	cm	-20.7752	3	1	2	1
FI	2012-01-01T08:15:04	POINT(-35.2136 679.12)	POLYGON((-57.34785 655.97875,-11.06715 655.97875,-11.06715 699.24125,-57.34785 699.24125,-57.34785 655.97875))	POLYGON((-38.23 666.04,-35.21 667.05,-36.22 670.06,-35.21 673.08,-32.2 674.09,-29.18 675.1,-28.17 678.11,-27.16 681.13,-24.15 683.14,-22.13 685.16,-21.13 688.17,-24.15 689.18,-27.16 688.17,-30.18 688.17,-33.2 686.16,-36.22 685.16,-39.24 684.15,-42.26 684.15,-45.27 685.16,-47.29 683.14,-45.27 680.13,-43.26 678.11,-41.25 675.1,-39.24 672.08,-39.24 669.06,-38.23 666.04))	POINT(-2.7314823 40.965315)	POLYGON((-4.331193 39.11223,-0.834963 39.103101,-0.880807 42.62733,-4.569639 42.637597,-4.331193 39.11223))	POLYGON((-2.919184 39.908229,-2.691577 39.988589,-2.778772 40.230885,-2.71105 40.474548,-2.482153 40.55572,-2.251977 40.637054,-2.182039 40.881603,-2.111683 41.128004,-1.882304 41.292216,-1.729227 41.457891,-1.657446 41.705962,-1.896907 41.78992,-2.130668 41.706878,-2.367733 41.70742,-2.598123 41.542149,-2.831055 41.460453,-3.063421 41.378109,-3.299482 41.378876,-3.539373 41.462747,-3.68808 41.297331,-3.51698 41.050267,-3.352186 40.88489,-3.184436 40.639629,-3.018013 40.394583,-3.007112 40.151033,-2.919184 39.908229))		2367833860	cm	4.81287	1	1	0	-1
FI	2012-01-01T08:15:04	POINT(-513.113 619.76)	POLYGON((-537.2594 600.64405,-489.9726 600.64405,-489.9726 638.87595,-537.2594 638.87595,-537.2594 600.64405))	POLYGON((-503.05 610.7,-501.04 612.72,-500.03 615.74,-500.03 618.75,-501.04 621.77,-503.05 624.79,-506.07 624.79,-509.09 624.79,-512.11 625.8,-515.12 627.81,-518.14 628.81,-521.16 627.81,-523.17 624.79,-526.19 622.78,-527.2 619.76,-524.18 619.76,-521.16 618.75,-518.14 615.74,-515.12 613.72,-514.12 612.72,-511.1 614.73,-508.08 613.72,-505.06 612.72,-503.05 610.7))	POINT(-41.145337 37.108685)	POLYGON((-42.592801 35.726037,-38.009407 35.557746,-39.828906 38.527809,-44.775654 38.717939,-42.592801 35.726037))	POLYGON((-39.705047 36.370639,-39.605904 36.519151,-39.652147 36.74885,-39.798303 36.982194,-40.047058 37.22082,-40.399266 37.464097,-40.70066 37.475272,-41.003623 37.486572,-41.361996 37.577224,-41.777175 37.746849,-42.142535 37.837485,-42.398478 37.770595,-42.437694 37.540964,-42.637997 37.395269,-42.575821 37.16304,-42.266047 37.15114,-41.904234 37.060645,-41.441967 36.81509,-41.037343 36.647288,-40.887967 36.566289,-40.689181 36.710593,-40.341408 36.621468,-39.997016 36.533401,-39.705047 36.370639))		2152574980	cm	-10.6131	0	0	0	0
FI	2012-01-01T08:15:04	POINT(-148.903 602.656)	POLYGON((-176.0678 563.41795,-121.7382 563.41795,-121.7382 642.90005,-176.0678 642.90005,-176.0678 563.41795))	POLYGON((-135.82 573.48,-132.81 574.48,-131.8 576.5,-132.81 579.52,-134.82 582.53,-133.81 585.55,-135.82 588.57,-137.84 590.58,-140.85 591.59,-142.87 594.61,-142.87 597.63,-142.87 600.64,-142.87 603.66,-143.87 606.68,-142.87 609.7,-142.87 612.72,-141.86 615.74,-144.88 617.75,-146.89 620.77,-148.9 623.78,-149.91 626.8,-148.9 629.82,-149.91 632.84,-152.93 631.83,-155.95 631.83,-158.96 629.82,-161.98 627.81,-161.98 624.79,-163.99 621.77,-163.99 618.75,-165 615.74,-163.99 612.72,-160.98 611.71,-158.96 608.69,-155.95 605.67,-153.93 602.66,-154.94 599.64,-153.93 596.62,-150.92 594.61,-147.9 592.59,-147.9 589.58,-147.9 586.56,-146.89 583.54,-144.88 580.52,-141.86 579.52,-139.85 576.5,-136.83 574.48,-135.82 573.48))	POINT(-10.712006 35.071222)	POLYGON((-12.274855 32.222823,-8.44895 32.183729,-9.097088 38.117994,-13.227954 38.164155,-12.274855 32.222823))	POLYGON((-9.513381 32.917993,-9.30815 32.988486,-9.252262 33.13442,-9.34765 33.354776,-9.514987 33.575709,-9.467601 33.795996,-9.636696 34.018978,-9.798943 34.168251,-10.024362 34.244795,-10.197339 34.469231,-10.225231 34.692889,-10.253427 34.916486,-10.282124 35.141534,-10.384313 35.36803,-10.340769 35.593742,-10.370736 35.820943,-10.326691 36.048098,-10.570154 36.202543,-10.750836 36.433334,-10.932894 36.66417,-11.041857 36.895765,-11.000424 37.126495,-11.110897 37.359702,-11.326156 37.284443,-11.55331 37.287034,-11.755363 37.13507,-11.957653 36.983506,-11.920851 36.752394,-12.034575 36.523859,-11.998388 36.294302,-12.037779 36.067153,-11.927712 35.838219,-11.693812 35.759504,-11.511417 35.530747,-11.257942 35.301948,-11.078787 35.075493,-11.121444 34.851436,-11.017476 34.626464,-10.779467 34.475291,-10.54182 34.323739,-10.513671 34.101918,-10.485823 33.880033,-10.386046 33.658043,-10.21568 33.435994,-9.991735 33.360941,-9.82348 33.139813,-9.592844 32.991147,-9.513381 32.917993))		4807425000	cm	-65.395	1	0	1	1
FI	2012-01-01T08:15:04	POINT(-609.698 472.868)	POLYGON((-656.985 436.64825,-542.289 436.64825,-542.289 529.20975,-656.985 529.20975,-656.985 436.64825))	POLYGON((-564.42 446.71,-561.41 448.72,-558.39 447.72,-555.37 448.72,-552.35 449.73,-553.36 452.75,-556.38 455.76,-559.39 456.77,-562.41 457.78,-565.43 457.78,-568.45 457.78,-571.47 457.78,-574.48 460.8,-577.5 460.8,-579.52 463.81,-580.52 466.83,-583.54 469.85,-585.55 471.86,-588.57 473.87,-591.59 475.89,-594.61 475.89,-597.63 476.89,-600.64 478.91,-603.66 480.92,-606.68 480.92,-609.7 481.92,-612.72 481.92,-615.74 479.91,-618.75 478.91,-621.77 479.91,-623.78 482.93,-624.79 485.95,-627.81 488.97,-629.82 491.98,-631.83 495,-633.84 498.02,-636.86 501.04,-637.87 504.06,-637.87 507.08,-638.88 510.09,-637.87 513.11,-639.88 516.13,-641.89 519.15,-644.91 519.15,-644.91 516.13,-645.92 513.11,-646.92 510.09,-645.92 508.08,-642.9 505.06,-643.91 502.05,-642.9 499.03,-644.91 496.01,-644.91 492.99,-645.92 489.97,-642.9 487.96,-639.88 486.95,-636.86 485.95,-633.84 483.94,-630.83 482.93,-627.81 481.92,-625.8 478.91,-622.78 475.89,-621.77 472.87,-618.75 469.85,-615.74 466.83,-612.72 466.83,-609.7 463.81,-606.68 461.8,-604.67 458.78,-602.66 456.77,-599.64 455.76,-596.62 457.78,-593.6 456.77,-590.58 458.78,-587.56 459.79,-584.55 459.79,-581.53 456.77,-578.51 454.76,-575.49 453.75,-572.47 453.75,-569.45 450.73,-567.44 448.72,-564.42 446.71))	POINT(-44.294563 26.795043)	POLYGON((-47.595581 24.525129,-37.397734 24.144845,-40.041657 30.487566,-51.595025 30.950673,-47.595581 24.525129))	POLYGON((-39.487262 24.878121,-39.283352 25.003551,-39.002356 24.927733,-38.773104 24.985743,-38.544712 25.044517,-38.705961 25.249731,-39.038947 25.460675,-39.321515 25.537559,-39.606612 25.614631,-39.865953 25.623833,-40.126371 25.633121,-40.387879 25.642497,-40.734664 25.855667,-40.99926 25.865277,-41.26432 26.075335,-41.442017 26.283301,-41.802258 26.498422,-42.044495 26.641966,-42.380209 26.789239,-42.71949 26.937582,-42.995882 26.948034,-43.306684 27.027045,-43.653226 27.176168,-44.003918 27.325051,-44.287778 27.336051,-44.608517 27.415964,-44.895835 27.427215,-45.11227 27.30024,-45.36486 27.242873,-45.692366 27.323203,-45.999593 27.539104,-46.212745 27.751723,-46.627689 27.972938,-46.947435 28.190157,-47.272157 28.408774,-47.601606 28.628098,-48.039881 28.852454,-48.276333 29.068983,-48.410759 29.281761,-48.652967 29.498831,-48.685754 29.708314,-49.040492 29.931805,-49.400984 30.156109,-49.727258 30.169975,-49.579535 29.954617,-49.542656 29.744453,-49.506157 29.534782,-49.304943 29.388007,-48.846577 29.161363,-48.817128 28.953932,-48.57779 28.737485,-48.655001 28.53473,-48.524627 28.323753,-48.500446 28.117633,-48.106105 27.96499,-47.757227 27.882189,-47.411909 27.800343,-47.030009 27.648873,-46.691973 27.566953,-46.355856 27.485239,-46.046645 27.269992,-45.643717 27.05083,-45.438737 26.840002,-45.045219 26.622205,-44.65801 26.405161,-44.374804 26.394144,-43.994394 26.177942,-43.65097 26.03087,-43.371739 25.819374,-43.126604 25.67661,-42.822376 25.598114,-42.610837 25.724194,-42.309391 25.645874,-42.098855 25.771474,-41.859364 25.829703,-41.591986 25.81983,-41.238292 25.606307,-40.916877 25.461321,-40.625721 25.383877,-40.363837 25.374448,-40.022138 25.16244,-39.796825 25.021666,-39.487262 24.878121))		8825558000	cm	-39.231	2	1	0	0
FI	2012-01-01T08:15:04	POINT(734.455 442.685)	POLYGON((716.34535 382.31915,787.77865 382.31915,787.77865 476.89285,716.34535 476.89285,716.34535 382.31915))	POLYGON((749.55 392.38,752.57 395.4,752.57 398.42,753.57 401.44,753.57 404.45,753.57 407.47,751.56 409.48,748.54 411.5,746.53 414.51,746.53 417.53,747.53 420.55,745.52 423.57,747.53 426.59,746.53 429.61,743.51 431.62,742.5 434.64,743.51 437.65,740.49 440.67,737.47 443.69,737.47 446.71,737.47 449.73,739.49 452.75,740.49 455.76,743.51 457.78,746.53 459.79,749.55 460.8,751.56 457.78,754.58 456.77,757.6 457.78,760.61 456.77,763.63 455.76,766.65 457.78,769.67 456.77,772.69 455.76,775.71 456.77,777.72 457.78,774.7 459.79,772.69 462.81,769.67 463.81,766.65 465.83,763.63 465.83,760.61 465.83,757.6 464.82,754.58 465.83,751.56 465.83,748.54 466.83,745.52 466.83,742.5 465.83,739.49 462.81,736.47 462.81,733.45 460.8,730.43 459.79,728.42 456.77,727.41 454.76,728.42 451.74,727.41 448.72,726.41 445.7,729.42 443.69,730.43 440.67,730.43 437.65,731.44 434.64,734.46 432.62,734.46 429.61,731.44 427.59,732.44 424.58,733.45 421.56,732.44 418.54,731.44 415.52,734.46 413.51,735.46 410.49,738.48 407.47,738.48 404.45,738.48 401.44,741.5 398.42,744.52 396.4,746.53 393.39,749.55 392.38))	POINT(56.210105 25.295415)	POLYGON((51.787239 21.188884,60.083607 21.564215,66.040125 28.047356,55.754331 27.551562,51.787239 21.188884))	POLYGON((55.795095 22.009013,56.269902 22.224294,56.394037 22.423975,56.639675 22.629523,56.768248 22.829395,56.899436 23.030347,56.744844 23.153155,56.470434 23.271279,56.361826 23.461321,56.495737 23.663413,56.7531 23.871504,56.647822 24.063279,57.033989 24.277989,57.054734 24.476227,56.780212 24.595063,56.8014 24.793877,57.072736 25.003918,56.84886 25.192111,56.62692 25.380768,56.777776 25.586949,56.931295 25.793633,57.341197 26.012575,57.628601 26.225612,58.127239 26.383131,58.635198 26.540715,59.094793 26.629679,59.187438 26.433072,59.534914 26.382417,60.00731 26.472058,60.36238 26.4219,60.722857 26.372084,61.279523 26.533172,61.651125 26.48401,62.027376 26.435161,62.544279 26.527476,62.917733 26.612911,62.597948 26.731027,62.502631 26.927682,62.118971 26.975698,61.808939 27.095561,61.367588 27.074153,60.933009 27.053157,60.442263 26.96206,60.084305 27.012392,59.668217 26.992537,59.318079 27.042735,58.911907 27.02349,58.452696 26.934982,57.88821 26.706884,57.500786 26.688805,57.009513 26.53203,56.579486 26.444916,56.176166 26.225558,55.951655 26.081833,55.923468 25.880357,55.654066 25.668256,55.390236 25.456809,55.652966 25.336207,55.630619 25.136331,55.489947 24.931441,55.471112 24.733086,55.736371 24.612777,55.599635 24.409634,55.155513 24.257559,55.140551 24.060513,55.127589 23.863235,54.882774 23.655845,54.642746 23.449037,54.905608 23.330526,54.896446 23.134596,55.120159 22.949447,54.99832 22.749068,54.878842 22.549752,55.104846 22.365605,55.37194 22.247826,55.485244 22.059763,55.795095 22.009013))		7605748700	cm	-83.3503	0	0	0	0
FI	2012-01-01T08:15:04	POINT(-335.032 423.569)	POLYGON((-430.6125 377.2887,-243.4775 377.2887,-243.4775 441.6793,-430.6125 441.6793,-430.6125 377.2887))	POLYGON((-256.56 387.35,-253.54 388.36,-253.54 391.37,-255.55 394.39,-257.56 397.41,-259.57 400.43,-262.59 401.44,-265.61 401.44,-268.63 403.45,-271.65 405.46,-274.67 406.47,-277.68 407.47,-280.7 409.48,-283.72 412.5,-286.74 413.51,-289.76 415.52,-292.78 416.53,-295.79 417.53,-298.81 419.54,-301.83 420.55,-304.85 421.56,-307.87 422.56,-310.89 422.56,-313.9 424.58,-316.92 424.58,-319.94 427.59,-322.96 428.6,-325.98 429.61,-329 430.61,-330 429.61,-333.02 426.59,-336.04 426.59,-339.06 423.57,-342.08 423.57,-345.09 423.57,-348.11 423.57,-351.13 423.57,-354.15 422.56,-357.17 421.56,-360.18 421.56,-363.2 421.56,-366.22 420.55,-369.24 418.54,-372.26 417.53,-375.28 415.52,-378.29 415.52,-381.31 416.53,-384.33 416.53,-387.35 415.52,-390.37 414.51,-393.39 414.51,-396.4 414.51,-399.42 414.51,-402.44 415.52,-405.46 414.51,-408.48 416.53,-411.5 418.54,-414.51 418.54,-417.53 418.54,-420.55 417.53,-418.54 414.51,-415.52 411.5,-412.5 410.49,-409.48 409.48,-406.47 407.47,-403.45 406.47,-400.43 406.47,-397.41 408.48,-394.39 407.47,-391.37 407.47,-388.36 407.47,-385.34 406.47,-382.32 406.47,-379.3 405.46,-376.28 404.45,-373.26 403.45,-370.25 404.45,-367.23 405.46,-365.22 406.47,-364.21 409.48,-361.19 411.5,-358.17 414.51,-355.15 415.52,-352.14 417.53,-349.12 418.54,-346.1 418.54,-343.08 418.54,-340.06 419.54,-337.04 420.55,-334.03 420.55,-331.01 420.55,-327.99 419.54,-324.97 419.54,-321.95 418.54,-318.93 417.53,-315.92 416.53,-312.9 414.51,-309.88 414.51,-306.86 414.51,-303.84 413.51,-300.82 412.5,-297.81 412.5,-294.79 410.49,-293.78 407.47,-290.76 406.47,-287.75 405.46,-284.73 404.45,-281.71 404.45,-278.69 402.44,-275.67 400.43,-272.65 398.42,-269.64 398.42,-266.62 395.4,-264.61 393.39,-261.59 391.37,-258.57 389.36,-256.56 387.35))	POINT(-21.79994 22.866095)	POLYGON((-27.916747 20.036069,-15.319437 19.781404,-15.786553 23.941364,-28.840342 24.216035,-27.916747 20.036069))	POLYGON((-16.234699 20.435046,-16.044974 20.496549,-16.065895 20.689017,-16.218472 20.884428,-16.371801 21.080167,-16.525896 21.276241,-16.731887 21.344327,-16.93054 21.347506,-17.14515 21.480108,-17.360523 21.612894,-17.568494 21.681351,-17.776194 21.74923,-17.99358 21.882458,-18.220531 22.081244,-18.430874 22.150149,-18.650727 22.283974,-18.862237 22.353093,-19.073509 22.421633,-19.295557 22.555915,-19.508812 22.625335,-19.722606 22.694841,-19.936859 22.763786,-20.141568 22.767673,-20.366564 22.903244,-20.572091 22.907228,-20.809769 23.107745,-21.027152 23.177838,-21.245139 23.24803,-21.46362 23.317657,-21.521222 23.25361,-21.695201 23.060426,-21.902935 23.0647,-22.076906 22.871895,-22.284941 22.876243,-22.49262 22.880624,-22.701328 22.885067,-22.91038 22.889554,-23.107865 22.828208,-23.305625 22.767591,-23.514795 22.772192,-23.725023 22.776856,-23.92331 22.715742,-24.109552 22.589594,-24.308118 22.528656,-24.494564 22.402785,-24.705219 22.407635,-24.929629 22.478216,-25.141892 22.483183,-25.341624 22.42252,-25.541556 22.361926,-25.754774 22.367027,-25.967698 22.372162,-26.181751 22.377362,-26.409748 22.448292,-26.61113 22.387914,-26.854115 22.524683,-27.098183 22.661028,-27.314252 22.66649,-27.531486 22.672023,-27.734667 22.611779,-27.547043 22.411461,-27.288535 22.210336,-27.058822 22.139336,-26.829881 22.068432,-26.589263 21.932866,-26.362155 21.862854,-26.148564 21.857636,-25.961013 21.982611,-25.735239 21.912077,-25.522768 21.907,-25.31141 21.901992,-25.087518 21.832307,-24.876372 21.827384,-24.653563 21.757202,-24.431429 21.68712,-24.210082 21.617772,-24.012975 21.677642,-23.815476 21.738212,-23.687975 21.800398,-23.652593 21.993598,-23.466832 22.119848,-23.292541 22.310527,-23.095315 22.371564,-22.910361 22.497686,-22.713381 22.558896,-22.505165 22.554467,-22.297288 22.550084,-22.100783 22.610798,-21.90453 22.672235,-21.69809 22.667989,-21.491288 22.663777,-21.274072 22.593888,-21.068018 22.589769,-20.851925 22.520668,-20.636308 22.451013,-20.422038 22.382107,-20.197629 22.247118,-19.993633 22.243238,-19.789918 22.239404,-19.577028 22.170796,-19.364578 22.101628,-19.162589 22.097945,-18.94202 21.964212,-18.847567 21.767834,-18.637328 21.699704,-18.428168 21.631022,-18.21884 21.562417,-18.018393 21.558973,-17.80173 21.426091,-17.58585 21.293405,-17.370745 21.160908,-17.17251 21.15766,-16.950963 20.960603,-16.804119 20.829646,-16.591617 20.697166,-16.379902 20.565509,-16.234699 20.435046))		12771947500	cm	-6.07875	1	1	0	0
FI	2012-01-01T08:15:04	POINT(702.26 351.13)	POLYGON((680.12525 319.9404,733.44875 319.9404,733.44875 370.2456,680.12525 370.2456,680.12525 319.9404))	POLYGON((694.21 330,696.22 332.01,696.22 335.03,697.23 338.05,698.24 341.07,699.24 344.09,702.26 346.1,704.27 348.11,707.29 350.12,710.31 351.13,713.33 351.13,716.35 351.13,719.36 350.12,722.38 352.14,723.39 355.15,721.38 357.17,718.36 358.17,715.34 359.18,712.32 360.18,709.3 360.18,707.29 358.17,704.27 356.16,701.25 355.15,698.24 355.15,696.22 353.14,693.21 350.12,691.19 347.11,691.19 344.09,693.21 341.07,693.21 338.05,693.21 335.03,693.21 332.01,694.21 330))	POINT(49.461573 19.116429)	POLYGON((46.657818 17.055192,51.759266 17.264835,53.203782 20.482617,47.835656 20.256267,46.657818 17.055192))	POLYGON((48.175985 17.74147,48.411547 17.876324,48.482086 18.067628,48.649772 18.263138,48.819297 18.458978,48.989739 18.655109,49.331897 18.795231,49.578973 18.931586,49.927483 19.072327,50.252712 19.149399,50.553154 19.162019,50.855663 19.174779,51.131166 19.122967,51.494648 19.26542,51.684311 19.462959,51.536757 19.583923,51.257357 19.635061,50.979911 19.686979,50.703773 19.738393,50.401064 19.725634,50.145031 19.588096,49.791842 19.446666,49.468898 19.369634,49.176003 19.357511,48.928392 19.220812,48.562717 19.015962,48.295686 18.816091,48.222081 18.623737,48.340515 18.439428,48.268586 18.247606,48.197742 18.05607,48.127972 17.86481,48.175985 17.74147))		3300620030	cm	70.018	0	0	0	0
FI	2012-01-01T08:15:04	POINT(-386.344 258.568)	POLYGON((-444.698 182.105,-327.99 182.105,-327.99 321.953,-444.698 321.953,-444.698 182.105))	POLYGON((-363.2 192.17,-360.18 192.17,-357.17 192.17,-355.15 194.18,-352.14 195.18,-349.12 196.19,-347.11 199.21,-345.09 202.23,-344.09 205.25,-342.08 208.26,-339.06 209.27,-338.05 212.29,-340.06 215.31,-343.08 212.29,-346.1 211.28,-349.12 211.28,-352.14 211.28,-355.15 212.29,-357.17 215.31,-359.18 218.32,-360.18 221.34,-361.19 224.36,-364.21 226.37,-366.22 229.39,-368.23 231.4,-371.25 231.4,-374.27 233.42,-375.28 236.43,-376.28 239.45,-376.28 242.47,-376.28 245.49,-377.29 248.51,-378.29 251.53,-378.29 254.54,-378.29 257.56,-379.3 260.58,-380.31 263.6,-381.31 266.62,-382.32 269.64,-382.32 272.65,-383.33 275.67,-383.33 278.69,-386.34 281.71,-389.36 283.72,-390.37 286.74,-391.37 289.76,-393.39 291.77,-396.4 293.78,-399.42 294.79,-400.43 297.81,-403.45 297.81,-406.47 299.82,-409.48 298.81,-412.5 300.82,-415.52 301.83,-418.54 302.84,-421.56 303.84,-424.58 306.86,-427.59 306.86,-429.61 309.88,-431.62 311.89,-434.64 309.88,-434.64 306.86,-433.63 303.84,-434.64 300.82,-432.62 297.81,-432.62 294.79,-430.61 292.78,-427.59 289.76,-428.6 286.74,-426.59 283.72,-425.58 280.7,-423.57 279.7,-420.55 282.71,-417.53 282.71,-414.51 284.73,-411.5 283.72,-408.48 281.71,-405.46 278.69,-403.45 275.67,-401.44 272.65,-399.42 269.64,-397.41 266.62,-396.4 263.6,-393.39 260.58,-393.39 257.56,-393.39 254.54,-394.39 251.53,-395.4 248.51,-392.38 249.51,-389.36 247.5,-388.36 244.48,-389.36 241.46,-389.36 238.45,-392.38 236.43,-392.38 234.42,-390.37 231.4,-389.36 228.39,-389.36 225.37,-387.35 222.35,-385.34 219.33,-385.34 216.31,-382.32 214.3,-379.3 212.29,-377.29 209.27,-376.28 206.25,-374.27 204.24,-371.25 202.23,-368.23 201.22,-366.22 198.2,-365.22 195.18,-363.2 192.17))	POINT(-23.841679 12.581591)	POLYGON((-27.299909 8.066641,-19.75882 7.905986,-20.433131 16.398146,-28.287375 16.574595,-27.299909 8.066641))	POLYGON((-22.023664 8.549176,-21.83071 8.54532,-21.63867 8.541518,-21.517145 8.659106,-21.329058 8.715143,-21.140582 8.77181,-21.023745 8.95,-20.90647 9.128313,-20.854194 9.307996,-20.737892 9.485986,-20.549978 9.542929,-20.49746 9.722912,-20.636986 9.90664,-20.817092 9.72896,-21.005337 9.672025,-21.197798 9.67574,-21.390525 9.679495,-21.587007 9.743899,-21.728881 9.927814,-21.870619 10.111279,-21.948053 10.294205,-22.02652 10.477294,-22.230169 10.602295,-22.373999 10.786976,-22.513504 10.910879,-22.708889 10.91492,-22.914625 11.040919,-22.995436 11.224089,-23.076065 11.408016,-23.09201 11.59073,-23.108235 11.773598,-23.190623 11.958021,-23.272798 12.142604,-23.289954 12.325358,-23.307461 12.508884,-23.391437 12.693995,-23.475868 12.879291,-23.560104 13.064753,-23.64546 13.250418,-23.664671 13.434215,-23.750879 13.620252,-23.770847 13.805026,-23.990285 13.994357,-24.204376 14.122004,-24.292735 14.308796,-24.38094 14.49578,-24.530241 14.622373,-24.746222 14.750586,-24.956018 14.817372,-25.046994 15.004988,-25.249876 15.009671,-25.469107 15.138356,-25.664054 15.080813,-25.884484 15.209654,-26.097434 15.276883,-26.31096 15.344187,-26.524989 15.410951,-26.757231 15.602743,-26.963162 15.607804,-27.128664 15.798235,-27.285109 15.926259,-27.474556 15.806864,-27.447045 15.619829,-27.350566 15.431278,-27.393242 15.246403,-27.228647 15.057176,-27.202899 14.870986,-27.048732 14.743788,-26.818143 14.552897,-26.86246 14.368942,-26.701988 14.180173,-26.61005 13.993268,-26.466377 13.928684,-26.28525 14.108318,-26.081404 14.103446,-25.893201 14.222552,-25.683039 14.155799,-25.465403 14.027788,-25.241311 13.838059,-25.085695 13.650122,-24.930843 13.462406,-24.776141 13.275497,-24.622771 13.088202,-24.536315 12.902605,-24.318214 12.71424,-24.299515 12.530503,-24.281127 12.346931,-24.328977 12.165599,-24.377659 11.983834,-24.184745 12.040084,-23.974696 11.913822,-23.892005 11.72938,-23.940728 11.54796,-23.924245 11.36587,-24.111115 11.248089,-24.100298 11.12664,-23.952808 10.941415,-23.871287 10.758391,-23.856021 10.57635,-23.710063 10.391616,-23.564721 10.207049,-23.550503 10.025447,-23.345233 9.90047,-23.140567 9.775604,-22.997347 9.591601,-22.919212 9.409106,-22.7812 9.285925,-22.578566 9.161488,-22.380455 9.09703,-22.239673 8.913635,-22.164085 8.731696,-22.023664 8.549176))		10619359200	cm	-53.7034	4	2	1	0
FI	2012-01-01T08:15:04	POINT(-645.918 -277.684)	POLYGON((-670.0643 -311.89155,-624.7897 -311.89155,-624.7897 -242.47045,-670.0643 -242.47045,-670.0643 -311.89155))	POLYGON((-653.97 -301.83,-650.95 -300.82,-651.95 -297.81,-651.95 -294.79,-650.95 -291.77,-648.94 -288.75,-645.92 -285.73,-642.9 -282.71,-639.88 -280.7,-638.88 -277.68,-638.88 -274.67,-638.88 -271.65,-638.88 -268.63,-639.88 -265.61,-639.88 -262.59,-638.88 -259.57,-636.86 -256.56,-635.86 -253.54,-638.88 -253.54,-639.88 -256.56,-642.9 -258.57,-645.92 -259.57,-647.93 -262.59,-648.94 -265.61,-649.94 -268.63,-649.94 -271.65,-649.94 -274.67,-652.96 -277.68,-655.98 -279.7,-659 -280.7,-660 -283.72,-659 -286.74,-657.99 -289.76,-659 -292.78,-655.98 -295.79,-654.97 -298.81,-653.97 -301.83))	POINT(-44.161928 -18.640854)	POLYGON((-47.04875 -20.640824,-43.075743 -20.781313,-41.770611 -16.581962,-45.567898 -16.449772,-47.04875 -20.640824))	POLYGON((-45.372619 -20.080082,-45.085189 -20.028055,-45.105618 -19.84199,-45.03922 -19.658582,-44.886786 -19.478406,-44.648341 -19.301448,-44.32517 -19.127614,-44.004993 -18.953803,-43.707724 -18.841113,-43.563541 -18.661418,-43.505165 -18.479541,-43.447374 -18.297203,-43.390362 -18.115014,-43.418145 -17.930068,-43.362504 -17.748173,-43.223884 -17.569301,-43.001575 -17.394069,-42.865506 -17.215412,-43.116806 -17.206785,-43.25365 -17.385399,-43.542988 -17.4975,-43.815721 -17.548799,-44.04185 -17.724573,-44.184663 -17.903401,-44.327852 -18.082375,-44.386632 -18.264484,-44.446212 -18.446734,-44.766419 -18.619357,-45.069113 -18.732154,-45.352665 -18.783234,-45.503777 -18.962729,-45.480806 -19.148629,-45.457584 -19.334719,-45.612431 -19.514629,-45.413709 -19.706758,-45.3924 -19.893346,-45.372619 -20.080082))		3874638850	cm	73.766	1	1	0	0
